"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31"
"2211",91.831268,98.28594,115.73434,130.091665,151.730115,167.366796,171.4839,186.00418,198.847855,208.24885,228.931107,296.084905,325.10965,335.612635,345.552175,350.638457,417.572567,447.831763,455.435128,498.287838,500.824938,514.261958,534.343718,563.585333,649.525485,650.461141,654.285423,660.147673,714.814303,730.761716,774.024613
"2212",79.5689,86.246168,100.647316,120.452308,141.6127,151.371991,167.112205,179.159737,192.206001,203.947945,238.590465,287.802005,314.845385,327.469225,339.229768,346.327988,442.265986,475.726501,477.401207,517.581383,521.461813,536.713793,547.990189,572.050563,648.780717,650.693777,653.767906,657.638442,702.8770715,722.6637015,786.6272015
"2213",94.707339,102.797129,116.970752,144.800156,160.179379,168.789746,180.521274,190.634178,203.308053,216.767019,239.522299,293.217254,320.549754,329.127304,345.431714,353.298949,427.205551,463.508899,466.1271,503.776654,515.086368,528.720244,539.984276,575.376414,641.188815,645.525389,658.227125,661.403789,696.119139,714.3740885,766.889823
"2214",97.881942,103.604364,113.361219,141.894278,156.31881,164.208517,181.111685,192.022269,199.423333,209.761691,246.13595,302.252925,317.22837,339.48117,361.320728,366.368664,409.501969,464.07766,467.226831,502.727755,511.919199,519.57461,532.518485,566.51938,639.326514,639.7068134,650.8806535,656.8917715,697.1137565,727.1175785,757.200575
"2215",94.08311,102.295419,109.490332,135.87515,152.780733,162.74881,176.349578,191.269858,198.408184,218.54967,247.489743,305.201428,316.826667,329.633197,342.649576,352.724297,392.259224,447.112604,448.895985,496.995944,519.898261,530.364799,547.721379,573.698974,650.300089,655.506429,666.781489,670.313836,704.359239,721.967611,747.37115
"2216",76.312492,87.91689,95.284925,141.919575,160.44038,170.57684,191.07857,202.796874,222.649255,235.932187,245.025638,296.212225,315.77807,335.25753,347.2068595,363.3277095,404.697886,458.756742,465.929636,510.468576,521.520068,532.031466,542.432441,570.584876,642.525676,648.639666,656.439218,659.616756,688.365856,716.357786,745.302931
"2217",71.5338305,85.8711615,103.4957515,143.1830515,167.7620095,171.0393205,179.6178865,189.6526665,196.8628995,210.6174535,217.9359085,288.099452,318.572937,334.239982,341.420892,349.010032,394.0485535,451.2297475,455.5746135,509.8311195,514.3123932,520.492372,526.414773,553.191949,650.4537968,653.889975,667.83703,675.997439,721.288425,742.835318,784.335521
"2218",83.090515,96.05155,112.634824,140.27859,157.05237,162.270972,176.93049,191.81435,201.618978,226.46255,235.669548,307.591695,326.60145,334.97307,339.450905,343.090612,389.04945,430.414298,434.782465,503.208633,507.887812,512.550742,524.437345,544.106275,632.66658,637.06348,646.489545,651.286805,699.357735,721.95682,762.2238454
"2219",98.379378,113.52904,135.00094,160.97025,186.36391,191.998859,207.968205,226.506745,233.1965,242.13601,252.16283,307.106285,330.323575,335.93,349.464958,352.600018,411.894957,457.543823,461.997165,517.793338,522.182401,532.747735,543.876315,572.582865,647.541,650.643162,657.794375,660.99779,707.82379,728.556433,761.935525
"2220",115.251355,125.574965,141.932468,177.62881,196.327425,205.475116,213.82436,226.91,233.946692,243.622652,254.308462,300.161457,318.710592,326.879817,344.9359636,352.6515945,416.0949515,454.7203765,456.7510845,505.2205125,508.1804565,515.5299885,530.3532385,572.0685585,652.8319225,657.6446085,668.2851725,669.5457135,730.2379235,743.4230165,771.2072875
"2221",89.9105,100.823445,117.161158,164.015198,193.37203,202.550134,213.45085,224.91613,237.452635,244.902414,259.552375,307.616955,324.791395,338.66529,365.182267,380.747937,420.246654,471.086223,472.095658,520.82172,527.626044,531.064879,535.644182,566.599825,642.214623,644.417231,663.40209,670.972388,712.0855755,722.0239045,777.8946805
"2222",90.78199,104.0361,111.035007,167.640135,201.781335,212.346317,218.357815,229.782435,244.41178,262.41728,268.876989,307.057335,329.88461,354.8545,374.265205,387.759112,424.935376,461.010211,463.378063,519.685299,527.430251,530.698072,539.1793835,569.8892885,649.7106725,652.7247445,661.4639925,670.6796225,720.9587375,734.9428165,789.0933695
"2223",99.165135,116.813551,124.297659,175.251695,191.334465,199.651605,213.589065,227.676465,238.52561,252.67696,260.75492,303.469675,322.073866,336.368951,358.093196,362.864279,414.22625,466.222416,468.55950863,513.85090905,521.03731105,531.52556505,540.84965105,568.22232605,617.32881705,622.34297205,636.90692205,642.19425205,707.96772705,712.27478705,736.82176805
"2224",104.6293974,124.0047874,140.7176074,198.1033874,209.1598204,212.9327124,221.9269004,232.0907004,243.7387704,252.8577504,271.0764254,301.0047404,321.4988754,331.7919304,352.6940004,357.7881654,434.9009114,470.2457259,473.8537799,509.0563299,514.7282329,517.0779069,530.1724549,566.2930049,648.0013569,651.2860169,657.4765239,660.5959469,720.0617469,737.5320689,766.8946069
"2225",90.9040745,111.6860145,129.3578145,186.7097445,197.2856185,198.8506545,208.4669945,221.9887545,230.1516055,236.8925655,250.0421095,304.725895,323.720395,335.036735,349.880755,359.22953,429.007889,464.836326,467.550254,508.104965,513.565948,521.072558,529.644648,568.236755,651.56415,653.584596,659.60898,664.75868,698.06466,707.679449,746.158522
"2226",109.191381,121.235874,126.364444,175.010119,189.814524,197.156334,217.726614,225.65709,229.390531,238.568095,252.933774,298.282049,320.851404,334.397294,349.224794,358.238125,412.247606,468.324544,473.963764,517.090444,524.586369,528.77971,537.359463,573.083949,634.824493,636.706285,644.319609,649.771771,690.872054,712.3517152,776.094469
"2227",100.584346,113.168703,129.082803,179.389003,195.248143,200.961193,212.739259,218.694623,234.935593,244.9589006,270.8624025,299.6258475,317.2446025,323.9588175,346.0945425,358.0298105,390.2546005,456.1993505,461.8588205,505.6884055,515.8656465,528.6450525,535.5339305,568.0108355,658.0012485,661.3458045,666.007981,670.05368,712.731281,725.981456,757.683692
"2228",94.650182,100.308644,112.968978,171.39476,193.67652,200.938292,205.286092,209.469204,224.12974,236.03616,247.717745,297.5087675,310.2345575,320.4263025,334.3481375,343.8405455,382.3139925,440.1018775,450.3906275,499.8619475,511.0415635,515.3929155,526.0296635,553.6816025,649.4327075,652.6278475,668.5339975,674.9392175,714.4331355,723.7529715,740.003287
"2229",83.704671,91.352091,102.121016,155.458486,171.497036,179.453146,190.069596,194.50214,222.867591,237.196883,250.599161,299.506871,317.568251,333.828906,347.335745,354.405925,390.102062,442.030456,457.819426,511.6491665,513.4228455,518.5566095,528.6081725,570.2998025,654.0056375,656.7383345,664.9840125,669.3415085,697.7992025,718.2008225,757.9736375
"2230",87.9032,101.4615,115.060132,159.8444984,169.1261539,170.5570765,179.7388465,187.3647865,212.4565365,225.4301965,240.7922165,289.640651,309.263215,330.339565,343.899058,348.47076,407.641875,438.8859,454.78389,506.4575092,509.3716422,514.2493232,520.1166722,562.4201922,644.6795762,646.2673582,655.2981972,663.0481172,735.3616322,748.3425242,780.7979872
"2231",85.034745,105.125835,123.941985,163.53874,170.872131,173.319255,179.4325374,189.706179,213.274793,218.079522,244.474629,281.568094,323.923889,330.254464,345.593779,356.820073,413.366437,438.1717345,452.1059945,500.1309785,509.6509045,518.7414465,531.9936145,560.7987245,645.2767595,647.9532215,657.1188125,660.9173345,718.2915095,730.3478045,771.2216695
"2232",86.6203395,100.3354535,113.8788735,146.6806595,153.5330245,158.6830545,166.4218805,170.6738525,188.0307365,204.0208845,246.3291245,297.3946395,335.2050095,345.2761535,367.8614435,374.9749235,429.0158145,461.4483235,467.3966735,516.1139485,521.6867555,531.0969845,553.8934245,587.273014,664.795734,667.509108,672.016688,673.673004,713.825329,726.021364,757.946474
"2233",73.2685515,91.6961015,102.1930655,144.3929255,158.8355015,164.7736815,172.2262705,174.5225645,187.6492455,196.3228495,231.9581115,296.0164965,331.0977065,343.9208365,348.969493,351.087015,409.014346,451.130453,461.109311,526.432701,529.988276,533.914421,541.733406,569.546916,648.615347,651.249981,666.985213,668.870221,726.366171,729.493158,763.477906
"2234",81.261675,107.733015,122.087009,150.760073,167.821235,176.764915,187.006845,191.942925,202.03176,217.94859,242.33998,303.139745,322.06759,329.7213,349.443255,358.81816,393.5400385,436.7129415,439.9705565,496.7013575,502.1982965,507.8136435,519.1347775,555.0407825,643.908854,649.450734,663.900258,664.730641,706.445549,713.195083,753.753299
"2235",99.728653,122.889293,145.742533,158.693298,173.439528,186.322278,194.857368,198.026532,202.404867,220.351923,237.630403,295.475378,318.818153,327.539503,344.401336,354.379829,406.971586,466.624448,473.230719,520.571803,530.456593,534.838798,540.090033,568.276618,630.470323,632.424813,644.635686,647.045258,681.107261,695.210601,745.3976
"2236",100.8648715,133.2155415,148.2154715,174.4110115,200.8943565,215.8135765,223.6071935,227.6532275,230.4634315,240.4561165,253.9414105,310.3329565,333.7226715,343.584251,347.586519,365.216551,422.939866,466.1326915,469.3366815,501.2737755,510.2114115,524.7293895,541.0857115,563.40110105,649.90229225,650.48101105,663.80040505,671.19702305,711.85064505,732.59959505,797.99015505
"2237",110.708662,136.446982,159.500362,181.810922,208.366847,219.766637,223.8173927,231.1500165,239.6671315,255.1256295,260.110391,312.701321,324.222446,336.767201,350.232961,367.942641,411.5027155,442.6450635,442.9003307,514.1334065,516.7547355,534.3100275,541.0418465,565.191233,651.206617,652.217715,660.803854,671.225244,737.234999,756.667679,786.497151
"2238",116.226904,129.53296,138.403932,165.647915,184.8405,199.44588,214.42929,225.84403,236.133835,249.521293,255.993986,314.820515,328.0917,341.26944,364.117264,374.395705,420.561268,461.497206,463.946032,514.8157288,516.647541,522.923827,534.489287,575.103612,646.627856,647.431045,655.303743,665.137984,701.9101995,713.6023845,754.0528225
"2239",85.88569,112.38481,124.96673,151.8593,163.666422,167.27666,177.995458,202.03495,219.363105,233.35543,251.620555,316.454635,335.36273,350.45291,356.434214,364.666145,397.529875,439.367767,440.635085,519.85213,525.968227,531.660996,541.97726,575.8448115,644.6258965,647.2113425,659.4502161,661.4896755,729.1892405,736.0283645,786.3435745
"2240",90.234513,106.80792,122.09661,150.224075,160.712665,165.405245,181.119297,216.857425,228.323559,240.65443,259.018625,315.64401,338.98098,357.01727,379.90955,390.209445,436.406559,461.6136682,463.81552,518.915648,523.301545,530.706278,535.514182,569.105998,635.099376,636.668902,654.83873,658.018323,710.059138,719.270614,760.357785
"2241",83.557251,107.768141,117.478991,133.1928005,152.8595305,159.4946505,185.8970705,225.5637505,239.6358305,244.5101835,249.782895,299.375686,315.246881,332.585226,343.157053,359.009276,407.178409,432.415259,434.678728,509.204368,520.067803,528.7903278,535.03096,572.435935,650.8446052,651.2441245,664.8375115,670.2871345,707.6326965,717.3289455,752.2003465
"2242",111.138189,134.941064,142.35273,157.27034,172.420554,175.902165,197.261235,222.128455,241.387875,256.305755,260.928142,303.53237,324.608765,335.505135,348.643462,354.148688,399.640601,434.5951464,435.552142,507.431533,511.8019774,526.433646,531.7095085,573.3421095,636.4653515,637.4328855,659.4917515,662.6361115,702.0235515,722.5936815,766.1848515
"2243",123.310574,147.520416,157.90407,184.333238,194.403186,198.21809,214.62187,232.31619,241.174997,248.298956,252.58016975,307.28174575,323.43729575,329.94246075,344.06376575,354.88735575,403.84387875,449.31714775,450.21200475,498.18231475,504.21724875,528.05275875,542.27168375,571.09474875,640.02909225,640.81997025,662.30576125,664.13693125,706.91799625,720.90381625,758.48083625
"2244",99.154982,110.452407,124.969396,142.3449635,164.4848785,183.1870685,201.6990585,214.6171985,223.1857135,237.5579535,255.3025585,308.2228535,324.1691285,331.1017035,349.2275785,354.7643935,395.4212805,440.922753,443.16527,496.519953,506.167521,521.657881,531.463666,564.823476,639.067357,639.4172674,656.875162,663.805525,714.2189715,726.933871,761.641486
"2245",106.2443675,116.1160105,132.2370835,162.6328585,181.2432735,196.4619835,213.5073035,230.8843835,238.3719205,246.2856835,257.6684475,305.4374685,315.1759135,331.0542085,342.8826455,353.2216885,399.4214195,438.725114,445.534795,479.293372,499.488818,518.26517,522.032375,571.694728,642.21231,644.29226,660.439643,667.504663,714.645478,739.4930495,779.9857505
"2246",106.8398315,119.3244465,130.0384635,164.8639585,191.3136985,203.4657295,213.5654035,227.9050635,234.6367665,242.1794735,250.499856,312.511767,319.058955,337.8922,350.2869,359.832765,407.700851,462.28034,467.625294,501.09075,514.472592,529.537364,536.622764,568.016647,636.387914,638.040416,651.617447,663.529367,707.466517,731.960784,768.058697
"2247",113.167495,118.786162,130.28285,159.09848,186.891235,193.587325,209.907085,225.872485,233.115291,239.557777,250.54334,310.267285,321.712785,340.233885,351.204615,357.9318678,415.65279,455.549874,462.242154,515.358098,520.430572,530.465044,541.124344,581.840359,632.110999,636.153149,649.376739,656.668699,716.657991,729.047635,753.633288
"2248",100.5884145,114.0429795,137.6101895,157.9323245,182.3462945,192.3405845,210.7388645,231.0313045,239.9754435,246.8587675,257.6780195,309.0759595,318.2176965,327.7640315,337.5200065,344.4457897,398.244583,478.131742,480.90275,509.599504,513.724347,520.472229,529.944071,573.800926,660.0503265,663.0072305,666.515558,670.242098,717.994122,727.723495,744.927843
"2249",104.829855,118.855245,135.671865,152.946265,173.150675,181.943305,198.124065,221.346705,235.614575,250.43858,257.058924,304.949505,320.749575,328.93892,342.38754,347.905325,396.989131,476.44018,482.004633,521.674034,523.593573,533.03269,543.1702988,572.4337128,644.909575,649.2212593,665.1196093,669.0591623,720.7437543,731.4397623,751.8710603
"2250",104.1707235,120.8853235,144.2871835,168.4649335,195.3871625,198.7993035,217.5743335,226.9764015,234.8468145,240.4768585,249.4863935,307.0950535,317.6860685,323.6891185,343.5120925,347.0883985,394.3959585,464.3556135,468.0380575,503.8563015,505.5641745,512.1161635,531.2907735,582.3006035,648.4630635,652.9981735,670.0771055,672.0997195,720.7078635,732.5422095,759.8905155
"2251",106.360031,121.277621,146.774901,174.361866,200.3103818,203.3110805,227.5043105,236.2604745,239.6734075,244.2421575,252.0614705,306.0499555,320.0779955,323.6753575,347.7815425,351.3557585,389.428829,455.32279,459.722367,519.228553,523.508339,534.061383,541.133022,564.782542,652.500077,655.921637,666.904791,669.000864,694.2445665,720.7075105,757.7673835
"2252",97.60779,122.91627,148.62384,176.493875,194.394395,196.897253,217.788905,233.395501,238.524867,243.791961,254.803475,308.42792,320.544745,328.05177,333.769716,347.494196,384.2390365,459.1835265,464.3890445,518.8252825,519.9849365,527.4494325,532.0319615,559.9902815,658.6418435,660.2833855,665.9050625,669.1751515,715.2397855,738.7935155,756.081491
"2253",141.9411045,160.8342445,170.5995445,197.6313345,214.1846925,217.0654275,231.6817995,243.1537715,250.2929295,260.5561335,268.2721535,318.3248345,324.5636895,329.3519095,343.062374,357.661814,390.8282657,441.505576,447.126906,506.4410905,509.8427675,518.9424775,528.8081865,557.6127115,651.077205,652.702919,658.413562,662.03021,706.6957255,738.6238255,775.6821745
"2254",158.3861,171.033882,183.712024,201.66509,212.434025,217.874803,225.833145,236.658685,243.667422,251.679605,270.062475,315.63087,342.392712,348.732537,363.216567,369.888024,410.895888,450.691495,452.687627,498.665016,503.169876,513.49775,521.741072,558.497167,654.626551,657.831537,668.108882,674.680027,706.101672,728.361191,766.104817
"2255",135.746165,155.984795,161.368607,178.905309,195.745445,210.373785,220.884205,231.456085,235.887133,249.664915,269.749842,306.579295,326.96028,338.01902,342.777195,347.754843,388.058155,442.32567,445.326974,503.457315,508.113204,521.33634,530.47375,567.568235,650.10554,653.3591,663.00205,670.204737,706.2623085,717.2247645,753.8757335
"2256",140.0929325,162.6884225,170.2315135,194.0679225,211.5348925,218.9616125,228.8649315,230.5330775,236.5235825,243.4776965,261.3225855,294.223693,319.587593,336.079728,345.2904685,350.7384085,393.0567015,444.6319565,447.4088335,512.5715725,517.7508075,525.7537215,537.7234715,570.7291715,641.7094515,645.8539495,655.4376865,666.5239765,717.3470415,729.1735965,755.2198965
"2257",136.81173,152.388171,158.937217,184.103675,204.511039,208.415616,214.393208,218.903588,230.066955,236.360089,257.106825,296.561785,314.820635,335.975385,362.517498,368.514757,404.41153,446.164015,450.699065,501.795629,511.010046,520.529224,528.885398,556.259714,637.832043,638.889112,656.796409,665.377829,721.065639,734.087169,759.8844215
"2258",139.565195,171.613325,181.76397,197.34876,210.467923,212.784245,216.338298,221.457324,228.409425,233.438107,255.831398,303.920635,326.0949115,334.6559615,360.2983715,372.0726145,411.5904665,449.2090505,459.3242015,504.3530415,516.0332055,524.0601615,542.2649495,565.9209415,647.9008255,649.3917815,669.6640675,672.7014315,716.6661065,743.0486465,783.3800065
"2259",164.773605,183.776445,188.07523,204.296735,220.575693,223.475782,230.69123,235.336814,241.195308,247.432844,259.201952,290.484265,312.784935,331.40259,359.657587,368.779965,409.939007,461.6589015,466.3112615,510.1722865,521.5950575,531.6001555,541.5000515,566.1334315,650.6625295,654.4661115,664.9896015,670.5394145,710.0019315,733.2879765,764.1510405
"2260",158.70709,175.240625,184.98473,208.996255,216.255426,219.172561,226.901501,235.091901,240.240217,246.866972,256.690773,299.094491,319.540216,333.121131,352.621969,359.773496,391.537169,444.289847,450.671336,498.033699,505.463335,512.40227,523.044184,551.642104,638.549948,644.909368,666.132294,669.895298,699.195706,721.091376,764.046695
"2261",156.10182,172.064012,179.245845,210.805945,220.657013,225.60754,235.83993,242.36239,245.588286,252.895049,265.107614,306.348825,321.40847,336.064055,355.815957,377.498466,407.911735,454.684364,458.056669,512.029969,522.128649,528.203659,533.684837,566.435359,646.183544,653.165774,671.07418,671.957545,718.197069,731.063283,755.996405
"2262",141.65351,151.752726,166.254095,198.949185,218.57824,223.30963,227.7955,235.4094,239.404597,255.194495,271.857635,298.0733075,321.6877175,325.986013,354.78688,366.460913,409.806326,445.7545715,449.0571695,500.5533665,510.3132605,518.1404605,531.5925405,573.8215005,657.2215705,665.4494205,681.3821045,683.6017925,733.421692,746.955895,774.083767
"2263",140.6174,153.62704,171.67157,184.04963,198.29053,204.40872,215.02997,222.63351,229.727549,248.464911,260.4111198,300.480098,319.815187,336.895187,363.065146,367.5878262,409.573413,452.0166115,454.6509955,508.1188725,522.0881325,532.0314195,541.7864815,573.0635675,650.1836775,657.5363175,673.6686975,676.5629675,722.0793045,735.2063415,763.2597275
"2264",147.7605165,161.5626365,174.8285595,194.9017415,207.6337495,209.3573385,214.0172195,219.6455215,229.1231827,236.2343885,242.6830485,298.9379335,329.7322685,344.9244485,362.1228275,372.4066645,429.6725571,468.7456225,470.9539115,511.193855,526.624095,534.305718,542.700902,575.745025,648.161155,651.668995,663.738761,667.08643,739.45459,759.797505,789.602964
"2265",146.27624,157.617975,166.51866,175.741875,207.077191,211.79747,225.51828,231.562072,233.419381,246.679325,260.471423,288.59014,326.999985,341.575425,361.821793,373.712549,434.454113,453.374409,456.890818,499.978244,503.501892,512.99168,523.97202,559.1159,642.67509,647.55843,659.38056,663.279043,712.93689,732.54658,761.849687
"2266",143.479035,153.145012,162.106385,173.808515,199.799241,204.29611,218.58308,226.260232,241.344815,257.90708,271.269767,301.870927,322.142687,341.770917,359.663898,369.469468,435.8191956,462.769378,466.662389,506.86663,509.749702,520.9668,526.672884,570.613509,660.676984,662.257112,666.379758,668.8911054,709.123756,725.902286,749.951765
"2267",145.868955,157.023005,175.580475,189.685356,210.098015,215.783545,224.972355,234.625495,246.78773,256.75522,275.204969,308.44762,327.648325,333.45708,345.481839,354.782945,409.096747,451.0347922,451.8762825,503.4939005,508.1001695,516.6043935,523.1926815,565.3342515,629.4709625,635.2322045,647.0825155,651.2408995,717.8197345,739.9119925,780.3601275
"2268",135.2744605,147.4648605,156.6278005,183.0241465,200.1998855,206.8293585,213.0775405,224.8090405,237.1067255,246.9278055,262.6349275,299.3736505,318.7297555,324.0902305,339.4943555,347.2998625,400.5583705,431.6853335,433.0364255,511.3261715,513.6914605,516.8978015,531.9377605,567.862431,641.004097,643.090896,652.551741,660.872191,713.459771,725.882492,750.1656845
"2269",123.539295,132.993627,142.40209,184.26482,201.13557,207.391185,214.146285,225.859965,238.44771,248.5591,255.908102,298.933315,318.698235,330.88776,348.225606,354.406165,420.825432,450.338735,456.032175,504.349416,506.520863,510.857041,520.882935,563.082545,666.242944,667.990341,670.5395435,672.6555685,732.4668125,739.7962385,765.9661785
"2270",137.492581,147.029984,165.003131,191.478551,202.978942,206.133291,218.255471,230.639271,246.083821,251.782229,270.172365,309.831641,336.851506,345.863901,376.057731,387.028231,432.509126,465.7135895,470.0884945,513.4821515,516.5763945,518.9863635,525.0203825,569.9742005,650.1986155,652.6978505,657.3811855,659.8251935,701.7721745,712.3964145,752.760181
"2271",152.31429,164.500522,176.3372,193.263652,200.93818,204.636915,213.179015,227.136935,242.70594,251.482903,271.179342,304.8496715,326.0400665,331.4764665,346.6570445,352.9058065,390.5680865,438.8435665,444.4560265,494.3755265,506.1314535,512.6342255,515.7118735,567.5571165,650.48411,652.502269,670.360926,674.778903,726.289156,732.3175995,769.1800215
"2272",138.371365,148.989477,157.75823,185.528705,204.642995,208.35162,211.644853,219.526475,234.286695,245.867338,262.599205,318.3691255,335.6259205,353.4057105,365.3411105,376.4130605,409.538474105,472.975214105,482.120459105,524.734596105,530.182504105,534.257138105,542.652521105,575.595937605,638.422640605,642.526857605,652.930445605,656.632815605,719.359882605,730.876057605,765.817169605
"2273",91.6477985,101.8979457,112.847185,146.635965,155.2477875,159.4458475,172.5235175,194.0838575,209.3849675,216.4735395,236.1502165,289.7019225,313.4983775,317.116414,324.015915,332.972295,369.7668385,449.4644785,462.0189535,508.3488235,509.5598096,513.382049,524.835457,562.994612,648.082209,653.103092,664.326457,669.710387,720.947697,731.467352,773.810978
"2274",94.2878825,106.2942157,119.838153,145.007998,160.847358,168.625558,183.712568,217.448588,237.569948,246.974683,261.0442476,320.731239,339.409584,342.997282,354.097837,358.701267,396.252762,442.962749,443.479999,491.9798833,498.9653285,511.6232385,519.1465785,553.5356535,638.293001,649.407961,666.35811,668.747301,703.084185,707.7353979,744.3724705
"2275",114.327289,134.617311,148.182715,169.493233,184.69469,193.65306,203.61187,232.94277,243.774704,255.227168,268.872377,311.91778,326.09197,334.325435,347.3958,354.438325,409.724273,455.344755,459.202288,508.173227,514.088669,523.254385,529.719553,559.708288,641.932535,648.686185,658.196103,660.52545,699.5953145,709.3443075,741.0290735
"2276",109.342215,132.67784,161.73531,178.453265,187.831475,193.449725,204.882245,230.561045,239.900681,245.786091,262.40621,292.288734,318.985964,327.1862035,351.5629415,354.7559685,396.0502575,448.2236085,451.8098175,516.2969235,525.1518135,529.9217395,535.2048535,568.7941435,643.2487635,647.8991755,656.1984735,661.9662835,733.8881375,746.7587775,793.5031895
"2277",107.474155,123.224841,148.784245,166.5848575,177.1996925,180.9639685,193.0433025,229.7997625,243.1620025,253.6481615,274.6162625,301.8626445,324.7776895,330.7289595,357.0461165,362.3383625,391.9379745,457.7484795,460.7588745,510.3491895,518.5103835,521.9826615,528.8270795,579.1617095,653.4375445,658.3401685,662.8038605,667.6560045,708.0790895,722.5618255,757.1339645
"2278",74.635849,82.960909,107.379418,144.656333,164.124859,165.502594,177.765538,214.781578,236.389404,246.017261,271.427578,299.254663,322.157888,326.475335,347.700555,355.022327,377.2849805,410.4727195,420.1593395,502.8045395,507.7247705,511.5663095,517.9551445,572.3443605,643.5677505,651.4229005,661.6587805,669.6305305,715.418728,735.278728,760.676298
"2279",114.503529,125.868321,156.328715,186.598935,203.219255,206.398565,211.606985,224.468865,240.439652,248.32582,259.082255,287.471538,325.174858,336.398898,346.041597,347.666849,384.138568,422.359898,428.902458,501.665178,507.1351173,510.6305345,519.6925185,557.1069785,641.0225935,644.6023295,647.181728,648.383025,691.3354285,699.5334145,745.1395655
"2280",94.168503,115.417915,148.162785,172.937755,185.588856,188.186915,203.252515,217.348195,228.105745,233.3203152,248.839179,284.302919,314.768219,328.714994,345.347363,347.970764,383.706729,434.107764,449.865884,504.371624,511.171925,520.471579,535.720573,566.551764,649.510179,654.288601,660.585564,662.830074,738.305169,744.884961,778.705334
"2281",95.50574,135.87182,175.27597,202.679015,211.781928,215.601525,227.470215,237.425235,254.041735,263.634357,279.850705,310.30413,331.975625,344.813495,355.953232,358.214572,413.858075,442.414578,456.898117,511.661052,520.344027,528.024455,544.310207,566.153342,644.434692,650.37887,658.55964,659.879403,710.5980735,717.4864415,770.9116106
"2282",83.2559925,128.9233725,171.0461225,193.9795755,201.4980935,205.8069625,223.9631925,234.0693325,248.5432425,259.9989345,276.2776025,301.7862525,332.8854125,346.1664975,355.7289195,359.3328405,406.2899625,454.9076135,462.8959535,520.6363785,527.8354855,538.6768895,544.7025345,575.1605285,636.736211,640.602801,647.188377,648.374268,707.879386,725.545911,765.567331
"2283",92.1145175,129.9277675,164.1647175,192.27926,199.430209,203.107337,218.986797,234.581357,242.514972,257.920672,273.948512,295.171837,317.202782,325.924822,330.152206,335.61699,375.470105,448.725687,458.763877,509.961052,518.053823,530.036797,538.418694,580.681012,648.529457,652.286057,660.856197,665.866248,704.945302,709.694999,757.586663
"2284",100.4727835,118.1830255,146.1647525,168.9709917,171.9231,172.737143,178.181803,193.721603,209.066113,223.910733,240.569986,298.431483,327.158378,336.316078,351.96763,358.632198,398.2450705,452.1360455,455.3332375,514.1245195,519.0114435,526.4206055,536.5951255,566.9767865,650.2891665,652.6557501,658.4644395,660.7753855,712.2596855,727.8055415,762.7141175
"2285",83.48309,98.895442,117.175996,145.40339,162.920285,167.971544,176.84732,193.77028,210.44746,229.28793,263.23432,311.04123,337.90687,345.477545,351.179,357.211952,408.648498,455.211883,458.753926,490.749024,495.304268,501.651302,529.510242,566.432059,640.262754,643.146525,651.5460115,658.3808775,690.1364515,712.2854955,751.9332655
"2286",100.566435,114.189884,121.804024,149.288474,157.811008,161.295008,169.04364,186.99348,202.136986,216.196765,242.990135,292.11558,318.33688,330.30335,337.728835,346.8903783,389.9391335,446.0891825,452.3854715,504.0848465,510.6990455,517.5669565,527.0326375,573.3289615,653.1846475,655.4314735,665.9797465,669.5295225,707.2130715,725.6980955,762.5491415
"2287",93.34192,115.319325,125.414666,146.859283,156.893775,161.829705,167.412525,186.311405,201.559582,228.92737,238.454955,291.683766,325.774881,341.777616,352.466761,360.708571,400.543211,459.960786,465.843196,521.25147,526.682714,531.121875,539.757741,579.881691,673.894701,674.6543948,681.253039,684.679271,740.29794715,754.80354015,782.47736715
"2288",105.402065,117.94543,122.909684,158.534196,165.14426,166.213608,172.87999,187.33869,205.28977,235.86346,244.1824425,305.0295915,321.1311565,331.6921265,336.5267665,339.8679465,397.2772415,453.7427515,458.1755955,506.0050315,512.2947815,517.9146285,524.9444215,581.7948465,653.8284315,657.8018165,668.2220435,668.4664865,716.1966365,726.8518515,761.4742785
"2289",96.636129,111.737864,121.168305,143.373087,152.796839,154.013129,168.983459,180.728019,194.110164,211.888414,224.719195,299.336497,320.251997,330.089277,338.0561065,345.3457315,404.9617215,453.4571665,462.5910365,509.0361455,513.9042775,519.0619155,528.7539415,567.7509665,650.5764525,655.0926415,669.2866215,672.9137885,715.0223315,733.8948075,765.2523905
"2290",131.620135,143.99377,155.434982,183.799226,200.230351,203.40397,225.68887,238.117326,247.396895,253.307628,268.035282,307.262592,319.694257,329.001672,336.339317,351.309917,402.4650905,456.1286905,458.1357465,515.2507985,527.8936185,537.3254685,544.2276165,563.3549685,628.4966645,634.1814535,651.4799735,655.1071825,713.4016585,730.7039295,766.2715485
"2291",108.44936,120.60218,141.18357,174.799536,189.150935,200.784275,226.834295,233.743675,240.519655,247.07357,264.682328,302.987958,319.146608,331.159523,345.141897,350.705904,399.962706,440.149702,445.447698,506.3702285,516.6039365,532.1319265,541.7437465,577.9206715,639.631452,643.925812,652.954977,656.30508,694.235262,717.769727,750.7768785
