"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21"
"2230",-4.92735599999999,0.192279000000013,89.1430155,100.0085665,108.7030695,124.876778,137.175208,147.278478,162.1028285,171.1748405,180.5245065,269.82795765,276.85330165,293.33212765,317.89761965,338.13074265,380.43194315,437.43304765,516.12495815,590.59187115,623.80648915
"2231",-5.2243455,-0.304493499999992,93.0363495,108.9931465,115.1716094,130.137275,134.748433,140.906133,156.2323995,164.6691555,176.3473515,264.1946285,265.8020275,274.3735485,301.3985605,318.5518155,362.8263075,443.2496075,511.409597,592.47986,621.378689
"2232",-4.697571,2.50502939999999,94.981418,114.300717,128.963235,139.1276305,141.1139595,147.4058805,164.7509756,176.5001486,191.1920286,275.7009156,281.2004026,285.7536746,303.7269171,326.3279621,365.7143236,456.4334126,521.0660041,603.58870985,638.47831885
"2233",-4.52794349999999,2.2882823,97.0543765,105.2441485,116.9884185,132.012524,134.98691,141.523259,162.5890595,166.7802265,172.7027915,276.808803,283.263913,287.7794235,314.7238025,339.008365,375.2802475,431.8098445,518.308146,613.2152635,647.150483
"2234",-6.36222599999999,0.881829000000006,106.787805,109.9079335,117.120447,131.960748,135.006344,140.9450195,165.106016,167.016129,175.153586,282.741844,290.623107,293.217596,313.026383,328.5144835,368.1793635,446.1086035,524.7390255,609.96313954,640.77102804
"2235",-5.3619335,1.27659049999999,105.753457,110.988966,119.172376,129.43376,133.37036,150.834504,169.4918005,171.879867,182.376173,273.6956395,282.0340295,289.1955625,318.401699,342.5791631,377.3813115,455.154915,527.326921,591.663182,611.7738255
"2236",-6.835723,-0.794091000000003,90.13157,108.065238,113.620027,128.679314,131.354206,137.4288045,164.7778345,167.5729115,184.5502615,274.6907425,278.5557825,284.936965,311.0011305,337.0890345,376.597551,464.682603,524.2712995,592.04139,624.7578935
"2237",-5.50886100000001,1.27271199999999,89.2125915,103.7977085,112.5971515,128.7791755,135.8059455,144.9075295,161.115178,162.0720855,175.3342205,277.976844,287.930904,297.300505,318.732155,345.965428,382.854886,452.8337775,547.9420605,628.244372,649.5008165
"2238",-6.1658155,-0.137907499999988,90.882817,112.865171,121.4634115,134.7498765,138.1532535,146.6040045,163.8054325,166.113614,179.093206,268.4766175,280.0432475,288.3279345,314.62435,336.507464,362.279246,444.6241825,536.8919085,621.64321,648.490383
"2239",-5.29655,1.43113100000001,95.6148355,109.6772205,116.5744605,127.2281005,130.1756785,137.2372705,155.9239535,161.4222765,181.3921505,247.54243,261.48604,272.037443,299.4078546,320.0527475,368.3013275,431.302326,523.8351015,599.470901,626.0134485
"2240",-5.43805700000001,4.84552099999999,95.410364,104.717928,110.242347,123.017784,134.803914,143.683209,160.462502,161.9583345,175.9332325,256.4030885,269.6824385,283.8150285,310.052503,329.923778,371.83014,435.87874,519.502868,588.325133,614.411447
"2241",-6.4862985,5.2693255,85.5256665,92.2894615,100.5271185,122.996448,131.312173,141.9996052,157.3219665,160.025526,174.466447,260.9683125,276.6643622,279.6024396,305.5201615,330.0934395,384.1834345,453.4903475,538.762795,608.6312335,645.8914955
"2242",-4.6721875,6.7107115,95.050276,102.303344,115.184601,133.984624,141.360715,150.733576,166.262123,172.506323,184.539092,274.3019739,275.9293159,283.7675019,307.7037744,328.7760214,376.6281614,428.4403834,509.8122214,586.6314344,615.9489544
"2243",-5.3622285,6.1903665,97.299274,107.117539,116.031131,129.451265,135.128286,144.997832,163.8318455,168.3878715,183.1533175,266.129216,269.685551,276.703217,310.40294855,328.43422355,366.65809755,435.65167855,506.58207905,574.98870305,614.53224805
"2244",-4.933701,0.754489000000008,89.55298275,102.59565675,113.97958875,125.64769575,133.19191575,143.76796075,159.04681775,162.75945175,175.79453775,261.00590025,262.91595715,270.59515875,302.49905775,321.44847075,354.31329775,430.66588975,511.30127875,589.02052875,616.14000725
"2245",-4.5961605,1.6839855,100.124804,103.6860491,108.783952,118.8504926,125.8837506,133.8655466,157.4172616,160.8349801,176.7358051,281.3131686,285.4644626,292.8522606,312.0596351,342.6629579,391.6372011,441.2853259,525.6172996,607.88352455,638.31365185
"2246",-5.4980945,6.4423295,109.9316705,113.4651304,116.299408,126.277419,130.622233,136.152777,163.108534,172.508547,192.417859,270.498872,272.158032,283.747247,311.05011445,336.74744445,365.99875145,424.01210445,509.95099545,597.40512195,641.54645995
"2247",-5.5237675,1.10853350000001,97.833875,105.84854,117.256298,126.778268,127.9263755,132.0619725,161.4292005,164.6656285,177.6844555,281.0210835,286.2621305,289.6082205,322.5491285,334.7945165,370.6654645,421.2842075,516.0968185,606.3143975,644.3321735
"2248",-5.89920850000001,0.453044899999995,101.399118,109.166638,119.7984225,136.4946965,138.7766731,139.8093365,159.9003565,163.0924985,177.01966,289.024907,292.943848,300.431116,326.436128,342.075128,381.202018,445.8051685,529.5877675,613.2264364,652.8652524
"2249",-4.583469,1.41272699999999,102.6259335,110.8579135,123.2946305,129.907001,136.051531,141.076737,167.3891572,173.1640131,195.0170295,278.245311,280.264,290.282252,324.396176,341.702545,384.393847,452.3702236,536.5980556,616.8961196,651.6484661
"2250",-5.699406,0.159829999999992,84.79502,92.5693125,108.2248495,120.0545875,124.4238715,130.3904675,160.742719,165.185347,178.108692,269.114384,272.673729,281.340451,318.8230955,341.2714235,376.344621,451.658998,554.483236,618.9778241,659.7486504
"2251",-4.97605499999999,2.60208600000001,91.31335515,98.98918515,111.25447815,116.69679215,122.34822715,129.67079615,158.09722015,164.47154415,174.66384215,269.49271065,273.51815565,284.50907765,316.73115915,332.94660915,369.42475315,442.3784123,534.6198403,601.4979933,642.6172988
"2252",-5.087495,-1.446679,97.0282065,101.543296,108.138501,122.030892,128.943952,137.569547,160.2211295,161.7474885,186.4318375,251.397489,255.983814,262.396255,304.103361,326.263649,361.739883,444.1635475,532.2201455,597.608446,635.7029835
"2253",-4.01171315,0.411055349999996,89.57880335,99.75224185,107.75422385,121.03743285,124.17155185,135.34079485,164.24467985,165.39000335,178.74246935,264.13212485,269.89253985,290.86462985,320.17639285,342.15331635,383.86170235,460.32478585,534.23097485,595.40093335,634.23257135
"2254",-4.9536635,0.574326499999999,90.040342,102.056731,108.743002,124.290702,128.278781,132.094132,155.93633,167.176778,176.946795,270.008716,276.356736,288.436398,317.55128,335.931516,378.4609991,456.5793636,535.6283826,616.9867046,653.0803851
"2255",-3.3844435,3.2229115,90.2462345,108.2043415,116.130768,127.82589,135.056412,142.968107,166.6136845,173.4877635,180.346989,278.8676125,283.2248765,288.4942305,311.9564695,333.3357975,361.485158,427.756472,513.970032,609.11420605,648.76034105
"2256",-4.010926,-0.31017799999999,97.6458255,104.4707495,110.179891,119.196778,125.7076,137.444344,169.6852215,176.1481365,184.510826,290.1396775,294.8700645,300.3318775,325.1529915,338.5632925,383.6296385,443.4044805,526.5610995,615.667546,652.170054
"2257",-5.18487700000001,3.0169315,82.600031,92.513186,103.5953685,113.3143565,119.2694245,127.1126655,159.5499735,163.0180955,184.2224265,268.82948,275.88107,281.769602,312.969807,332.096822,372.411634,437.2413732,522.0298204,619.2062974,668.8982314
"2258",-3.714868,6.487347,99.1781855,108.6095885,117.8098095,124.2663555,126.9451521,132.9124901,158.2166415,163.0881365,176.2283405,281.521813,288.8364412,295.705076,320.0385603,347.9716018,387.8126723,449.7220573,526.4186453,602.3478563,639.0819963
"2259",-3.95940850000001,7.60442949999999,95.950072,108.082454,119.198987,126.934138,130.449789,134.3479722,155.5338345,162.1261785,175.7424335,269.4851835,276.1108035,286.5438511,301.587886,336.314461,369.482954,441.474242,512.744289,604.5671,634.204144
"2260",-5.04610550000001,3.42792549999999,100.643758,109.375958,115.9454756,127.675377,130.393351,140.1949692,161.7589005,166.3667535,182.2014675,275.002353,277.0676855,286.1516315,301.434413,329.264944,368.146252,434.5006275,516.8710985,604.430871,644.2749285
"2261",-6.1603355,10.8828245,100.426528,105.531346,114.464964,132.142719,134.290616,139.836612,164.804157,168.046117,188.914239,276.163092,283.439092,294.257752,309.4630955,337.302704,374.934883,439.9117935,504.582938,574.684369,621.490625
"2262",-5.364335,4.458691,99.6497785,107.7757895,117.8454263,131.2708825,136.2836225,140.0321135,160.9139295,165.0200185,187.0535075,265.5457775,272.0004195,277.8269445,305.1026225,325.2938345,369.3225565,445.05578035,519.62535435,577.41896685,632.40078085
"2263",-4.350769,2.474797,100.3257135,106.6074935,118.4590075,124.9427975,135.1034975,138.5839585,163.6666825,166.5953005,189.7372485,270.49176,280.250805,291.731733,315.592045,335.4224265,379.158646,457.97316,523.8606796,595.534167,631.7219588
"2264",-4.28013435,2.84113165,89.96450175,100.19061875,114.37778175,125.93955075,134.07255075,142.14836975,163.03901725,169.79359025,186.13136525,266.10558275,271.25833625,287.37692425,317.58614775,337.18752475,374.20483275,424.2390523,509.911923,592.5631205,624.4660915
"2265",-4.11294500000001,7.44092399999999,89.537017,97.038853,106.949297,118.599227,126.076106,133.961296,156.093731,162.676491,168.0102395,276.9353115,281.1449535,289.2614665,317.8319465,338.1062235,378.0466005,444.8898785,524.899408,596.256824,634.4844795
"2266",-6.641874,1.31405149999999,97.90255,107.48787,121.092563,129.304185,132.3700284,141.2179335,160.804097,162.452739,174.432701,271.568707,282.347747,291.435906,313.687618,340.898991,372.007649,436.6976865,519.9594845,586.74217,610.21175
"2267",-6.3063655,-0.452904500000004,95.7328275,115.3635391,123.8774255,129.7149695,131.892773,137.491518,161.028852,164.848198,183.717173,266.988106,270.160795,273.3862648,308.398654,330.11251665,357.01085765,429.14729465,511.23853015,582.63415065,604.67802515
"2268",-6.4946465,0.817055500000006,95.2689655,109.1584205,116.0328785,123.9473065,128.0465225,133.8213865,158.974756,160.378055,178.562979,274.7473795,280.2024435,282.6233935,305.8462295,338.3914795,372.4054145,452.9671695,528.7668195,607.1919405,636.630206
"2269",-6.3877535,-1.452543,94.957066,104.14289,113.779546,129.727131,136.244312,142.574434,164.2977605,166.5841585,180.7630305,276.1124316,281.3085091,284.9250851,307.4408561,331.7620841,368.0506441,452.7496891,530.0232866,610.0552461,639.6634556
"2270",-6.34378750000001,-0.191572500000004,89.423253,100.151609,118.4265605,126.8406555,134.9620795,141.4477975,161.303195,163.596408,173.699665,258.8089205,267.1124905,279.4752765,307.8121155,335.4585955,384.8454295,452.4829125,507.659074,581.7268285,622.56944765
"2271",-5.746768,0.495869000000008,82.4904855,91.6679095,103.6549395,112.3358695,125.7418295,132.9038705,157.0040595,161.6843055,171.79989705,282.88603705,287.47062805,295.95735505,317.95794205,332.70468905,392.33591235,465.95258455,523.19424005,606.29567555,634.57577005
"2272",-6.06060255,-1.30151955000001,88.88176895,96.45367645,109.16448445,118.62873495,124.10769615,132.80531395,158.07150995,163.77968295,180.59556895,273.23905595,279.94925695,285.89512845,321.16648545,336.60614195,371.29182895,455.96041195,527.76040545,598.46086745,635.35176045
"2273",-6.219443,-0.218228999999999,80.8567425,84.2098505,97.6596225,112.1847815,116.0623455,125.2496115,158.4222415,169.3378445,186.5451115,268.33860275,272.82432275,279.47963575,299.06116225,319.10359225,356.14623975,441.01867975,519.91066275,612.59687725,645.56166975
"2274",-3.661671,0.897674500000004,102.3624045,108.2028795,120.6240545,132.866351,133.3206331,138.9951495,157.8046685,163.8096565,174.2029305,288.0827505,295.4226455,299.7899975,318.257855,336.2462136,370.2283705,454.6362095,530.617864,609.8853175,654.6912625
"2275",-6.009151,-1.639384,95.7032505,101.3568105,118.1698205,128.21156205,134.48230525,146.49263255,161.00679655,165.40440655,173.45321855,271.95123105,276.27199805,280.46335505,304.22725455,334.28823355,384.05991755,438.56680855,511.40404835,596.25488335,629.11030185
"2276",-4.8720385,4.3722195,90.9279705,101.1715245,106.2485035,125.390868,129.473398,136.008191,155.8297815,162.2377165,177.190642,274.62474515,281.79650815,285.10904915,307.81156315,327.58851115,366.08283115,430.24576715,515.80939415,597.85273965,643.52414965
"2277",-6.087641,-0.686276000000005,105.17271,116.610575,125.4243,135.951606,138.912151,144.211763,159.006505,162.2495955,178.9002845,277.098157,279.943621,284.29305,317.4030255,332.3723035,373.4414805,424.9875295,508.5293195,595.593422,634.597897
"2278",-6.25168,-0.784977499999998,102.332791,107.955951,114.431848,131.033023,136.305219,141.305438,162.0853265,168.5764245,193.9006895,286.7988045,288.2390273,290.0217425,315.32115,336.0131195,383.69497575,453.73273675,517.54433675,605.27401725,637.93530575
"2279",-6.07304,6.80045,103.210615,112.102718,117.274547,134.143723,142.844473,148.490882,164.9723555,168.2120285,181.4501365,270.230725,274.657475,282.516234,306.818189,328.35684,383.379985,439.659409,518.289153,627.497627,660.7937825
"2280",-5.015012,2.9607545,96.6709295,105.0915295,116.0293915,135.0132785,136.403613,143.542676,160.2737423,164.6050625,181.685728,281.9004685,286.9715605,295.0400935,311.9600125,327.693076,376.730346,434.3817956,515.1075345,616.8345885,642.4724385
"2281",-4.44043150000001,0.531760999999993,96.745799,101.917568,108.4685565,121.7171545,133.8761845,141.2864335,159.8025025,162.8013595,178.7672795,278.8984695,283.5113685,290.4317735,317.1793655,336.5982855,366.791552,436.2709945,528.266596,621.28823,651.998592
"2282",-5.7602715,-1.26288050000001,98.0014065,103.8567805,113.0110445,121.7064044,137.3995204,143.9505016,160.5451554,162.5183804,175.8355424,269.7138268,273.1587288,277.9901868,313.0050388,331.2213163,380.7761693,442.7862303,515.6672698,605.2394423,642.0520173
"2283",-4.957758,0.940049499999995,98.8691055,108.7534855,120.8113625,134.0371505,146.3373825,151.9281055,159.4990275,161.0762307,171.8128965,282.971439,284.650131,293.0234926,314.55247,329.293026,375.021227,443.5981525,522.9522633,606.549539,636.557623
"2284",-5.0919185,-0.962229499999997,95.7076705,103.6658925,113.4560065,123.0568905,129.2609445,136.5309905,153.5762275,156.56371,179.113153,287.1624235,293.8470425,299.9978835,321.9171285,346.0846715,390.4048325,455.8843795,536.5027135,631.1386345,665.3630875
"2285",-4.55239,-0.426453999999995,80.8115945,88.2967985,96.240603,114.184038,133.213988,141.240646,160.247238,168.366265,183.9589055,263.5326765,269.0398755,276.0072035,315.4412735,333.9074615,375.2191785,436.1639465,530.1737855,607.7361925,645.1439385
"2286",-4.5485815,-0.0764985000000018,97.9714705,108.3584695,111.9495777,126.3012277,130.9044467,139.4107427,156.2085737,167.8028227,192.3442727,273.685216825,277.970506825,290.591638825,320.559797825,339.792324825,381.198933825,432.284361825,517.937476825,601.044847325,633.475254325
"2287",-5.7203305,-1.0015955,95.522816,111.11944,115.9553024,129.043356,133.016651,140.606893,159.237312,164.520746,176.670976,262.290929,267.288149,282.146089,303.3667915,323.7865565,366.669884,441.585975,542.9267595,616.9510085,643.296238
"2288",-4.5892855,0.309837999999999,86.327866,98.3642554,104.372208,128.554842,134.477177,142.769887,158.8043935,161.9984235,177.6088535,267.7660485,271.25651,284.939606,316.5700318,339.977601,370.639784,437.172158,524.9651435,617.6746155,648.2603249
"2289",-5.8835725,1.66751850000001,91.868068,103.701338,111.090912,127.378213,132.182131,140.069619,161.321758,168.381963,185.287128,270.997343,276.461729,285.647573,313.4129896,335.408565,371.1324435,452.9839305,524.1703555,605.0618565,632.3115995
"2290",-5.5273145,1.1162545,99.950462,106.959382,112.18851,131.187122,137.178629,142.9824485,164.1320335,171.3366145,180.9753735,267.364668,277.243552,285.250603,319.3468295,337.8935075,371.7415075,450.697277,525.5196632,592.0681912,623.4984432
"2291",-5.2733605,-1.6745497,88.906303,100.0082998,104.1082725,118.0837825,126.5178865,132.5524975,156.020931,163.401446,174.185146,252.419329,256.479839,270.065651,311.291464,334.262331,371.154704,456.14882,537.0424305,617.4745415,648.4903965
"2292",-5.1656275,-0.36870154,89.7602717,103.0378967,107.1434277,115.7219457,119.9899457,125.9720507,157.2654112,163.0334332,170.9919362,251.9882652,258.2062642,272.4522452,301.8017692,325.4337852,363.7496287,435.3640557,511.4165622,578.5804957,615.4353797
"2293",-7.6279655,-1.5893915,90.774451,101.30118,107.5016285,114.2899445,118.6080085,128.8784195,153.3476815,159.4675635,178.7180985,264.7658615,274.6515455,281.0765185,305.40286295,326.59805495,376.56806295,440.0795305,504.556225,598.8500705,631.004522
"2294",-5.13918899999999,1.339887,102.2096735,111.0771963,119.8673225,125.6215155,130.9140405,140.9594955,160.0226085,166.8142465,184.803823,270.5675835,276.0503235,279.3480735,306.4261665,330.0899825,353.2611135,449.114127,518.809714,592.8890035,618.2055047
"2295",-6.587675,0.408281000000002,89.1803795,94.7477665,105.522027,120.330274,122.356966,128.957056,156.9813985,159.7729805,172.7316835,267.34822,271.54097,286.380916,315.8952745,342.551416,387.146361,461.6156815,535.845407,612.9417095,641.1431725
"2296",-5.2426,4.800629,99.271793,108.3465425,116.7404241,132.1212415,135.2556585,139.0082975,162.5759285,169.7265995,176.1851525,282.9880825,286.9279585,296.6230125,320.9438425,330.99233,376.2500015,443.3364119,513.0471035,585.0188549,607.9950434
"2297",-0.852144999999998,13.498158,104.218122,112.246289,120.587945,130.539652,133.454119,139.101882,160.4688675,166.2096955,172.949589,258.795454,267.94484,275.441198,319.22252,340.307229,387.746303,462.273094,530.4162827,604.2239217,630.27074485
"2298",-4.9577235,3.6931995,99.9041125,107.3941755,116.1034865,123.8972815,126.1017035,139.0537215,163.010086,173.906496,191.008186,280.792023,283.057043,289.189313,312.4491355,334.982595,366.279122,450.744763,521.306337,600.183078,646.835802
"2299",-6.3960945,-0.384529939999994,91.1525842,98.9300202,108.4200992,123.1138367,125.6114317,133.3850327,162.5965097,172.4037877,191.5624132,274.4897982,277.7689732,287.2436872,309.6423732,332.2903582,376.0527627,454.0838472,533.7731052,623.1785302,655.0051852
"2300",-3.612889,6.456275,84.252041,94.263279,99.6072065,114.0520935,116.3386305,125.1503295,160.3789145,172.0735335,182.1924845,272.1500785,279.2813915,292.6273955,314.5300895,334.533122,373.2058835,440.5764917,516.7876465,603.751713,628.1352302
"2301",-5.702423,8.792841,90.9812045,101.3388327,112.460895,127.123635,129.2297395,138.4839413,158.1849994,165.0968874,178.6603444,267.180862,273.308632,283.610674,308.696241,328.817194,368.862792,436.786262,518.7176715,590.10491,622.151518
"2302",-6.669112,2.86982099999999,92.5292175,99.417982,110.474363,119.423042,121.245887,128.7643278,152.199556,156.781481,173.962244,265.45896,272.768055,287.898671,308.7818055,325.058437,368.555211,439.3996785,516.813223,588.998791,617.766036
"2303",-7.659431,0.0765630000000064,92.0006705,106.7132405,117.8686185,123.3708555,125.6706015,132.6399715,164.1984295,169.4086105,184.9187305,270.7632475,275.1471795,283.9341895,320.775845,346.197992,374.162097,448.159068,515.894635,585.017549,616.520242
"2304",-3.93580800000001,0.582352500000001,98.866055,117.104378,122.637764,134.040546,137.364684,139.841047,159.819128,164.783695,174.069531,276.8094235,289.3077195,292.510708,318.277853,337.058665,371.3582965,443.6291335,525.3357055,589.957517,618.549541
"2305",-6.37579700000001,-0.472180000000003,90.7496875,105.7769175,113.0156695,125.455062,127.880755,133.144712,159.144338,163.720948,174.872473,277.697793,283.7930285,291.0807405,312.0894955,340.0645835,382.385733,456.81366355,525.54555955,606.13873455,652.87399505
"2306",-4.6367535,-0.584365700000001,95.602805,102.4350905,114.6771605,126.4212805,130.2351725,138.9750655,159.0536985,165.8399595,178.498018,279.53695905,287.54127005,291.23302405,311.73071405,335.07607805,372.67887605,443.71977455,513.14943215,617.34825505,661.57612305
"2307",-6.0239895,0.193677499999997,95.720832,107.776672,122.023592,130.33896,134.669388,143.83604,163.217181,167.7309311,179.1023055,287.2395755,289.2759265,294.1576405,317.86508845,339.98449295,382.14773295,442.6302585,511.2546785,627.6446355,668.2560975
"2308",-5.1267905,8.2803475,102.1630955,115.4709635,125.5433685,135.1270305,138.1603095,144.6586565,162.2502885,166.7704095,180.33568,267.073433,270.924571,278.57437,322.867189,341.617704,373.733667,448.100768,527.761955,597.036054,620.5521038
"2309",-5.70307515,7.72705185,94.47334585,109.49182885,115.87492825,135.35711425,137.75480125,142.51268175,157.08058825,161.82268225,173.49230125,268.48077725,278.97013025,284.52025925,312.25581625,331.92075925,357.90232625,422.75768125,512.83419025,597.77283525,617.93478645
"2310",-5.695173,-0.556169999999998,98.035978,112.485537,121.0186975,134.9455375,136.2902725,141.845279,159.2975155,161.5891355,171.6813755,248.351247,256.182443,266.404423,306.2358695,331.31,373.923271,440.76694,515.9635225,597.1558395,634.9008225
"2311",-5.706663,-1.2009395,95.135353,105.857923,121.0780455,137.9166755,141.2036453,148.641836,158.6255505,160.9085485,186.4429695,276.036897,279.94703725,290.42187225,317.49589525,347.80484185,391.42441875,456.40486675,532.00013325,598.82109425,626.19050875
"2312",-4.67214050000001,-0.255886000000003,86.5736495,96.3233895,106.3093035,129.7502245,140.4808445,149.3477515,167.3062615,171.8327945,185.8559445,285.5374975,287.5186339,292.0149705,314.225992,327.997763,375.190392,444.365222,525.5947565,587.150064,606.2936125
"2313",-5.138414,-0.0102550000000076,76.8654915,85.1095515,93.9902565,109.9657465,115.8068985,132.2033715,148.9519825,154.6507395,163.412758,274.5250735,277.262058,285.428151,308.444043,321.5788425,365.720087,448.10073855,518.70631705,586.33222355,605.09269405
"2314",-6.9060875,-0.804324500000005,104.3245295,114.4552375,122.6594075,128.8311595,133.4910285,141.638092,161.402043,168.0912639,179.1859865,272.123878,277.983847,288.284693,305.5590485,337.7476285,374.23429915,448.16384215,526.60036765,593.69430715,621.96127865
"2315",-5.95658635,1.33690265,107.78846865,111.43120265,119.30192865,127.96763265,134.76933865,141.48838915,164.89892415,174.76475615,190.41729515,278.00373465,279.40784475,287.56669115,319.93387865,332.89468315,380.11330415,455.84851015,519.64427165,597.92747565,620.43518765
"2316",-7.35436299999999,9.830937,94.4489785,98.9372165,104.4981555,114.1066215,122.6684627,137.1162755,158.6948925,164.5759315,180.9259955,287.023572,290.0714598,291.9207182,317.890902,328.710002,370.9963481,444.5950975,508.4674195,597.541565,636.407151
"2317",-5.33225,5.413514,101.7384119,105.7998808,110.6155731,126.9806736,133.4058016,145.3509306,158.5078586,162.5915676,184.3656626,280.5184556,283.9277536,285.8109298,312.0683896,326.2382386,373.0988336,439.3217451,518.34481785,601.58886685,624.04105635
"2318",-4.450334,7.638312,101.7008825,111.0332845,123.7815295,135.5643295,141.0969175,146.2167905,164.4883155,172.1789065,187.9692545,275.13056165,280.49156765,287.78727665,305.64510865,325.55043265,362.10794615,439.48824615,523.35508815,608.18951065,638.58368365
"2319",-5.9913223,3.78547749999999,99.8383582,110.8632582,120.8456512,133.4807682,137.5738382,145.3708112,169.0354317,179.8950977,192.8027517,271.5106777,280.5364327,287.7579467,316.5319727,329.9861362,363.5416742,433.9608182,535.6855257,619.5263117,654.6411147
"2320",-5.664587,-0.357962799999998,105.825681,110.9262475,119.6766475,132.4288725,135.0713665,139.0387815,163.980999,178.668596,184.5988135,284.0555825,287.343826,291.9646505,310.5533415,334.903404,362.68296,452.7963035,519.3326135,622.6442575,653.297001
"2321",-6.326438,4.610713,91.6788075,97.7853735,104.493249,123.312764,125.889127,131.358928,154.8888605,164.4593445,173.6668565,274.9105755,281.4403655,292.4223395,313.498729,333.331985,377.901577,460.614047,530.0202235,622.5692095,679.325322
"2322",-4.5930935,1.7535125,84.378974,95.756559,106.400606,118.084009,123.012045,132.469026,158.21474,162.361031,175.976939,278.6572685,284.3494945,293.5013875,316.9332485,333.8879205,367.7982895,448.0330915,524.3319376,602.0166165,649.968737
"2323",-5.587028,-0.8354396,100.810877,109.799949,116.27901,129.377862,135.375072,139.837243,162.379359,166.588722,175.025727,262.042266,271.114024,279.76905,302.809301,319.877046,374.598895,455.566901,536.2414118,614.4126015,643.881458
"2324",-5.349858,-0.316691000000005,97.1432025,102.9757045,109.4200995,120.1388845,125.8474735,130.6464395,154.3346975,160.1689695,179.7981545,276.2277795,280.5007695,288.6349375,301.4130365,329.0141145,365.6388725,433.5878945,513.275912,606.2022845,629.84005
"2325",-6.7495685,-0.478689500000002,100.5829205,107.7368525,113.13459,128.102634,139.779114,145.978167,166.6593875,170.3735695,191.2827595,261.3426205,270.3079805,282.0255305,302.9965205,320.9085005,364.555234,442.8565695,523.1508495,601.332053,619.0092705
"2326",-2.3709725,2.40667150000001,94.7554395,101.7623315,109.9312845,125.3736945,131.1437805,139.4503625,162.980809,166.178081,179.0909965,269.3506085,280.1716871,294.2346315,313.3636585,324.9870735,363.7651185,444.9254455,511.24585,608.1725465,641.941641
"2327",-4.372188,1.695083,94.67759655,105.90065655,113.53714105,130.29712155,134.75747055,141.62603255,160.10984955,167.04449855,177.24327105,261.91830105,272.01711505,285.22928105,320.43009655,334.41198405,374.03320505,450.82370505,516.79556615,600.25432955,622.97020505
"2328",-5.10798500000001,-0.630587500000005,86.945618,96.300198,104.448547,116.146345,121.412515,127.207706,160.134486,166.38734,176.710685,263.4051235,274.4552825,280.0934155,310.10543,324.8432325,377.5116085,447.3577558,532.3956653,613.0457143,649.7699218
"2329",-5.74824000000001,-1.199319,72.6829613,85.8015463,96.1212923,113.6627083,114.2703007,121.0371668,154.9004198,160.9303148,179.8820318,282.35773175,289.82408875,293.55564275,312.65296575,339.99759075,382.75868725,440.46457375,517.03387175,588.56370275,619.39623575
"2330",-5.52291600000001,-2.2667461,86.117253,100.215173,114.776158,130.105255,134.513415,141.629574,160.11248,167.89767,195.012305,270.6200775,273.282668,278.978989,299.6173,329.5641415,377.780897,458.808894,555.6058815,627.4835645,655.231711
"2331",-5.55805,0.579002999999999,84.7656185,93.790839,105.514752,123.860659,129.839524,137.419408,158.946862,165.399482,182.942737,274.2380965,278.9925475,282.221433,304.139288,327.104387,369.95378,440.030319,520.1799005,606.2714535,636.8692778
"2332",-6.897214,0.960083,93.310682,99.2054565,111.5100395,142.5515895,146.2122975,152.4111905,173.417102,175.130489,184.185435,269.748273,275.484839,280.9442128,313.535109,338.1784905,379.6585995,443.659541,519.90624,606.9557235,637.9203251
"2333",-5.9616595,0.131334999999995,82.6624175,91.7007125,102.7210205,116.419036,121.62577,130.830526,158.052215,161.897588,175.318206,272.6840465,278.8329805,283.7527665,310.8908895,327.5853625,370.2855175,446.9118695,541.1515035,604.39722355,642.41969555
"2334",-4.84628500000001,-0.451172300000001,100.568201,104.887493,113.921263,124.684439,129.297361,140.855529,160.511454,168.893602,183.960979,273.6466485,278.6603925,285.4859965,306.5044105,336.707396,380.6012608,438.626252,536.6074285,602.9223435,636.4494535
"2335",-6.0410785,1.50969850000001,102.3716615,112.6643365,122.9680405,131.924556,134.898346,140.350832,156.467511,164.817407,181.705663,275.4948885,278.1198205,284.9991085,301.6478645,328.5944545,367.68533965,438.77076565,531.67998365,601.94836515,629.55862515
"2336",-5.90364949999999,-0.657529999999995,98.89054,110.064688,119.009196,125.931035,134.968025,139.7944165,157.5397735,173.9493705,187.3508725,272.0126695,276.1366035,284.3703025,313.731681,337.2409395,381.3610565,455.1878056,523.8801245,604.822108,649.576466
"2337",-6.40069799999999,1.3588145,91.9816295,98.3134315,112.3884675,128.2823855,138.2659695,141.8356075,161.996317,169.735135,182.678992,283.75826,287.235736,296.639482,316.620491,341.9227765,386.1169045,463.7188285,533.7767105,609.329875,650.879003
"2338",-5.16079000000001,-0.583342500000008,95.792801,110.7143645,118.1924325,132.2275745,137.5830585,142.38816,167.1173965,175.5816465,187.5252645,258.868392,272.190449,275.984946,308.6581595,330.4401325,378.2815405,445.8613255,521.3825785,596.12886815,639.56639315
"2339",-5.09967,1.0509065,100.1160945,111.6903145,120.6133245,131.4311295,138.0544679,141.4652045,155.4074215,160.3453975,184.8079705,262.459206,278.846233,281.4058132,309.79103,336.215756,390.3052635,459.0409485,530.2580055,626.54576,664.8272405
