"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41"
"160",-22.255279,20.0557415,84.6004065,149.0997705,154.3373675,166.0161875,180.4277965,183.7152825,213.4894775,219.4396355,224.5954015,256.6574635,277.8973715,281.4717915,292.6518595,299.3640435,309.1297835,311.5728875,341.0948125,405.2769135,448.7410985,459.8325585,468.1014385,471.1476895,477.4010875,488.1091695,498.3607535,503.9204785,517.2375235,554.355185,559.753457,591.301615,609.078522,617.820122,621.351563,631.813312,641.557476,652.597247,677.721052,718.303367,756.085287
"161",-16.119381,26.724584,97.15104,157.061018,167.030075,174.677655,198.288986,202.21504,218.580885,234.219748,243.919372,275.038985,298.7143727,305.8043345,324.2723495,337.2023835,339.5214885,344.5131805,375.2547725,446.2675955,497.3694685,504.5985085,511.0758335,514.6896155,523.1668135,535.1938225,542.3501135,549.1003335,564.5370535,592.4754529,592.8670415,610.423193,619.9339595,640.6061415,649.0013995,653.632122,659.533208,681.811667,729.980295,768.080219,780.827627
"162",-14.766542,33.540651,103.136596,154.931266,179.813671,182.152361,190.65044,194.793498,205.541511,229.756526,232.6832926,251.39905,269.432085,277.131789,311.966057,324.447357,357.848327,362.674765,414.971623,466.982965,516.615217,519.266996,528.079472,536.420859,541.598857,549.238773,561.701012,569.037213,574.091912,593.37297,597.308993,613.712517,619.593507,630.9766105,634.7375195,642.8492635,655.6735635,666.8004635,688.2298785,731.1500835,754.3749685
"163",-7.42055459999999,28.055612,102.479022,146.261291,158.601677,168.683037,182.832895,188.232565,196.388272,212.497429,222.345032,290.444862,299.200439,305.670063,326.312772,341.807717,347.865943,352.6018924,397.9458055,441.9714635,478.8005165,486.1225415,494.7529755,508.8142415,514.5261415,518.4433545,522.9852765,529.0922435,532.7143465,550.0529365,559.6708065,585.5813605,607.1435745,624.0846095,633.3219505,636.088638,653.851118,673.641652,690.045238,740.3924522,749.976034
"164",-12.4224905,19.7361925,96.4375225,169.1974175,179.5134055,182.0704745,186.1362365,197.2521565,210.5795615,225.4560315,234.7213915,276.7749565,292.3739865,301.2645845,317.4001415,330.8175495,341.7479295,346.0554535,399.3492315,429.9834108,461.4329138,466.6331938,473.6031054,479.6624783,494.5891033,505.6854613,510.6972803,522.7644153,532.1551953,552.3435543,557.6368703,584.2750728,607.8134908,615.3124658,625.9431018,635.0416558,640.9793258,658.3496758,707.1861858,748.5901958,770.6988508
"165",-7.73195,43.52983,113.30836,176.47519,207.23919,218.688821,219.388204,220.937314,225.45081,232.473325,239.272853,278.10075,297.98772,311.095136,329.918985,346.456575,357.174795,367.014495,428.533656,459.1231806,499.224362,511.658572,523.470796,526.926897,537.819064,552.811062,562.469542,572.396537,584.237517,603.942944,607.507307,623.3183098,634.5525985,642.6564215,648.3888525,657.5147455,661.7758205,680.9341505,718.1611905,747.2360775,767.2883365
"166",-12.448995,68.433395,138.37857,179.9132,196.421057,200.273072,201.5308825,203.8647925,216.4000625,227.6146225,233.6746455,273.0624275,285.0976875,299.1064225,310.1287155,320.9580055,328.8446705,335.5688245,392.5257135,453.4070785,497.0033685,503.2735335,510.4739735,519.0477285,536.0295425,545.7514905,564.3251285,569.0445045,576.3165735,593.051023,596.6907,613.805283,629.2001,633.812836,641.862334,652.743199,655.7940075,667.1924855,686.8952375,707.2858805,731.4169075
"167",-19.387045,57.314632,114.721794,156.051471,189.303482,195.002506,197.076568,198.82607,202.997122,215.057042,223.944278,269.841102,280.117508,291.817383,312.248407,333.525667,346.260457,352.592073,409.132737,438.433467,472.575993,481.517165,486.370841,490.584932,496.800884,506.39515,520.010868,522.035795,528.023768,545.920277,547.7014013,583.4833045,603.7327595,615.7216295,622.4550255,638.8011495,646.0510235,668.3375945,721.6571445,751.1855055,781.6523795
"168",-21.317721,60.618079,113.227631,159.1472655,187.3845985,190.1738995,193.1070155,200.8828155,216.6834655,226.5571055,239.1208035,271.6005405,286.8783205,294.4347665,300.556884,306.7512785,321.3461555,326.1255335,381.2878085,431.310133,468.132919,470.605499,474.798083,495.299241,503.103364,512.64052,542.817469,545.2380835,547.9348405,552.0782935,553.6822215,598.2391915,615.5235465,627.5456015,643.0430265,654.9003065,657.2362463,670.719604,709.905971,752.536458,782.052229
"169",-17.639215,43.77414,114.391446,155.1762,171.99242,183.42701,191.07544,197.77366,217.14892,228.808106,237.807365,266.72234,285.00979,294.603285,310.138333,314.993248,330.456298,340.439318,381.761306,416.9764415,459.1212635,460.6020445,467.4302405,489.9381385,494.7444615,502.3621155,505.481222,512.059882,521.603707,532.39072,545.278464,583.46983,601.046853,621.128898,637.52268,647.4929,650.416465,659.926521,688.088296,712.60783,740.517752
"170",-5.368823,70.528606,121.637985,156.16063,180.40563,195.55944,200.694373,202.879015,207.172355,218.319517,233.016515,268.246268,277.888681,292.254608,310.610578,333.543258,348.652003,351.566613,393.408178,435.380079,471.979233,481.558838,490.8136636,496.7149675,505.0207164,511.13837,514.873307,523.614834,529.283712,539.244452,543.4164063,565.2532535,587.8677735,606.6629485,627.9272285,632.1883035,647.6437835,658.6283335,685.3692075,712.8060535,738.9826385
"171",-30.143956,43.5493975,90.5309525,147.5564915,172.3790605,186.1197735,189.7254655,197.5737795,202.8357355,208.2630235,220.1596675,279.2732155,285.4122465,290.2274455,310.9303975,317.5933525,335.2386805,337.6862025,377.4824955,421.4088705,463.4512755,476.5525455,487.0320915,492.9256715,501.1816455,508.0475555,513.3844055,530.6513605,539.5930405,560.0612615,562.0140735,582.6737005,592.7584725,609.8751505,620.5953035,624.0238995,654.6982095,669.6797285,711.0642325,766.5928805,808.1024125
"172",-2.40082900000001,75.846395,116.3274105,164.9677915,185.8866245,189.6283165,195.3735665,206.9764865,219.8505265,223.8207105,235.8714105,260.7869615,281.2291715,295.8023505,302.3263935,309.4792175,317.7997125,323.7922965,367.3546965,417.5588665,454.0930165,458.2766015,463.6773315,468.7525435,484.2676005,495.0308585,504.6509615,518.0826365,530.1416665,553.6435685,558.2633965,584.8266705,599.0823725,609.2725525,614.9472385,622.970045,639.949655,656.03745,718.394451,754.470385,792.481196
"173",-18.773929,58.136886,106.295583,163.772497,191.777997,195.985917,203.232527,217.167607,228.635487,235.226962,249.315502,276.955657,287.180363,298.101012,323.779586,329.782137,339.827968,343.468062,364.067898,387.034,426.9903585,433.5797305,435.7271925,441.8891435,460.9764635,473.7692605,483.0570685,499.9899185,516.8209685,540.5827585,552.1193285,582.5089145,599.0216435,618.4257205,627.2074285,637.7200485,644.9052635,658.4752035,693.7672835,716.5665035,741.2466005
"174",-17.722061,50.958365,108.534415,165.923555,181.862882,185.026199,187.864653,203.138993,222.446963,231.958503,238.540856,259.014098,276.748528,286.97669312,311.0159976,322.0525836,339.7306406,341.3936306,369.5344426,410.4157486,468.0066736,471.5971916,477.5031536,484.6284686,490.8173436,503.0413006,509.2035886,521.9593936,537.3470386,559.0787516,564.8381076,599.6381776,615.0260516,629.9600426,638.2879486,646.2892366,649.4691466,669.2898036,697.6274986,715.2510211,741.3260776
"175",-14.68935,46.568965,124.61431,185.05079,198.67277,202.62015,205.05937,212.97929,223.61512,225.812472,232.7575852,259.249783,271.762466,283.90556,312.704324,317.466275,330.514974,332.596064,362.191785,434.050068,508.466038,512.598018,519.453816,524.891468,534.143542,544.702333,558.281913,570.873898,588.929218,613.268538,621.98798,649.61079,665.321363,675.759425,683.215666,690.068903,700.4486928,714.9427865,739.7589875,772.6914475,795.4999625
"176",-17.651231,38.65702,120.394452,166.34987,196.95488,209.12928,228.511697,231.552017,237.370875,244.46742,250.974441,277.98135,283.111066,291.182608,298.317465,331.624495,339.775727,343.136855,400.025395,447.102949,515.632155,520.895319,526.194975,532.661005,538.407165,545.064723,547.513185,553.057909,570.071295,604.97276,618.241712,646.56781,665.585725,677.834271,681.996222,687.448395,701.106425,723.93851,761.095894,804.6971,845.011065
"177",-19.028929,29.6093915,119.9538935,159.5842485,192.9639415,195.8304115,199.6576215,206.3844015,208.9167765,221.5378865,229.8248015,273.9736815,283.9014225,290.1914655,298.1550915,306.6661101,312.124883,319.218148,356.291556,402.900693,464.920968,468.363128,479.438038,487.2945,493.280318,506.502934,516.605783,525.539683,532.483289,543.350229,554.182483,589.482933,596.305306,605.305889,618.020264,644.467094,651.049839,666.31949,695.28128225,761.65895425,792.94039925
"178",-10.114853,40.6862925,119.3941475,150.6678305,173.5787755,180.4902255,186.2828835,191.6080755,206.3866655,221.3632855,236.2683255,272.4127405,281.7555815,288.4132255,305.7894485,330.2551805,356.3589605,364.1619125,401.3729055,428.2964905,476.3767965,478.1032515,496.8739815,503.8969195,509.3152095,515.9291265,524.117016,528.313031,532.366896,540.483672,541.561948,563.539873,585.195276,603.673401,625.388567,646.366806,650.0504555,670.5377155,694.63091075,752.19710075,771.52707775
"179",-11.107875,35.8289095,117.9549645,154.7258845,171.1023195,184.4721695,189.5160475,194.4647995,207.5977795,223.0462225,229.9312145,260.5032445,276.4229665,284.3012365,296.3128645,322.8482965,344.8732695,351.5806495,399.7166245,423.9507582,473.1015645,477.461019,483.5633866,488.6458025,493.8448635,500.4464855,507.976602,518.030657,524.705268,550.458018,557.013775,587.511325,606.140593,620.618803,631.070799,642.655808,652.235464,667.069633,718.538675,773.126912,817.966323
"180",-20.778224,30.011886,99.938489,155.746734,178.336625,184.843865,190.435127,198.046075,215.903215,229.906636,239.27286,281.698106,285.1602095,293.679289,315.681089,338.374469,353.783359,361.190519,408.976659,434.192715,476.683781,483.625556,490.002744,495.855328,500.50169,510.369201,520.976906,530.257104,534.172061,550.840041,557.718471,589.726321,607.728671,629.713199,631.6154913,640.3384175,645.3827075,661.2030375,681.9741015,726.2862305,748.4348035
"181",-13.87718,31.764504,99.891345,153.90899,171.399971,173.045915,178.838988,187.65274,207.95285,229.648438,236.577297,261.498565,278.70029,300.87205,326.23452,338.456668,351.025715,357.376835,400.52936,448.086165,489.490575,491.544522,499.887235,505.872289,511.747602,517.549223,522.324715,531.453695,538.71288,551.56515,558.55276,592.73088,607.008742,622.803985,629.01296,657.94245,659.0314565,669.6022925,697.9940225,739.0567525,762.1262125
"182",-21.569893,28.010482,102.297332,154.858515,173.100627,184.071167,202.065127,209.622277,216.240312,225.6305048,234.712636,275.630005,284.437275,302.906951,316.230804,342.12989,344.9024155,347.8935595,393.6609315,441.5551715,475.5914835,476.3933165,490.9964275,500.3988675,510.8927675,521.3373475,529.49138,533.2982293,537.5324565,549.3332165,552.4639865,585.3772355,596.3033965,612.3660235,623.9306825,637.1964715,646.3807915,664.8872415,690.4014725,715.4916605,724.0269295
"183",-20.800925,33.831057,126.416352,195.457527,213.684317,222.770777,229.268817,237.779505,239.392827,249.112015,251.914116,285.590722,293.526202,301.687072,308.637427,323.605179,328.061282,333.117958,375.309057,416.146227,475.500827,477.3870965,481.6325865,486.5111025,494.3482175,515.6725315,522.0777075,531.285615,537.772588,551.86372,554.197395,585.854763,600.953533,621.828613,628.022586,641.958843,655.718093,665.242472,702.204383,762.591458,789.067993
"184",-27.5812335,24.0524465,86.9641565,162.0832165,186.9315611,189.1565495,199.1585195,209.7516475,217.2113395,231.5617425,233.5350495,256.573604,272.802859,292.284669,315.374259,324.256349,336.237279,351.778899,399.605139,444.874234,489.516204,490.9349996,500.1079655,510.0498795,513.6526855,530.1530955,545.8916805,557.9663505,566.2127655,576.4633465,580.4249415,604.238171,619.292091,634.02004,643.371341,654.797311,662.101176,676.390055,704.56330035,747.37466035,775.08190135
"185",-18.65437,42.741624,95.838611,150.626081,175.053911,187.659221,204.254831,217.061169,221.021226,233.803927,236.2575845,262.3354965,274.711063,288.535418,301.9244645,315.3750995,336.3730895,351.8077895,399.567707,436.3653321,478.757012,484.479429,489.768812,499.133892,501.519404,515.0940764,516.9124645,525.9388385,533.1753045,554.3365105,557.5385335,610.8864755,616.4200925,629.1363915,647.7224795,655.7037645,661.6182003,674.2319015,702.977199,751.840974,760.971907
"186",-7.80429000000001,63.427805,105.083087,160.285295,186.0528,192.56199,200.78621,215.44633,226.54424,240.27961,244.326688,273.601806,284.753466,295.565333,310.090731,323.262285,328.724921,334.708023,381.738137,429.9744285,465.5442855,471.5662175,473.1172785,476.5556535,485.8426385,492.871917,499.229131,503.661231,515.360371,536.768816,545.049106,587.924358,595.572112,608.003142,629.497248,639.669491,643.287759,661.000761,709.281247,759.433536,767.2999385
"187",-16.028365,35.59234,79.982517,136.045285,156.482705,165.422003,168.716795,186.370495,201.01797,216.67874,225.932478,259.245015,278.728605,284.536841,306.459789,317.221755,322.108166,326.728134,378.139092,404.339825,451.8160355,460.9878955,470.7521095,477.3463755,490.2469051,497.5780875,499.6874935,513.7285935,520.8785135,551.5291465,555.9982005,578.7850935,585.9108765,612.2100835,627.0708445,637.9641835,644.3939955,655.4004935,687.4191725,729.7859235,749.492946
"188",-18.13856,64.220385,104.760659,150.479965,167.0068295,169.9256345,173.3658085,188.1880685,196.1223785,216.1455585,226.65478776,264.74103665,282.13459665,287.27919215,306.11240465,318.09350765,340.16521465,349.74295465,395.29554235,442.33085615,470.75234715,480.02876715,491.27660715,495.86829715,500.89622595,504.84800315,510.97681115,526.67122115,537.36432115,559.23528915,563.88825115,588.64503815,599.05674315,620.67137615,629.79646465,643.98212965,650.29330965,659.15335665,681.78849365,708.04291465,754.39542865
"189",-23.055932,45.12734,98.266769,162.723013,181.831264,184.206195,187.768863,194.079581,202.502718,212.578588,226.98305,263.968453,288.496947,292.682064,299.839763,304.224616,306.6705295,314.2476015,328.1799495,363.687929,405.219883,408.5509615,418.9558715,429.5385135,437.9203515,454.9200365,483.7286515,516.1133685,522.9721315,540.0139915,547.9088815,577.73804,593.997077,621.762919,635.140244,645.249087,649.021855,664.412582,700.181396,742.47646,757.752163
"190",-9.97099700000001,56.001001,127.562331,162.126783,179.3330469,179.8946165,182.0674985,186.4777825,196.7213725,203.3077325,218.0939725,259.8363075,278.2070605,291.7840235,304.9719645,308.9873875,321.8322725,333.6483725,379.8037975,407.897254,455.363553,460.632418,475.125858,481.098407,488.182283,497.215653,502.179623,518.0611105,531.2532955,551.1611355,556.1780395,578.5916595,599.3718855,625.3837205,639.6594605,652.1990005,658.0918675,668.3719635,705.9431055,743.7780705,789.9278305
"191",-11.405445,39.63629,128.885072,162.008359,191.6310406,196.174585,213.666142,217.554044,228.233495,231.404271,238.081199,271.96841,286.461699,306.37779,322.508105,333.116805,341.911949,349.734633,382.041094,410.875072,440.679954,447.536004,462.599484,484.035394,494.686234,507.741778,512.842959,517.305747,525.088149,540.366039,544.205941,580.675199,595.614954,603.564421,612.448345,618.321149,636.805761,652.483194,694.623219,729.033425,756.933944
"192",-9.1733,53.501905,131.9724365,153.104743,188.7145475,195.5335755,208.0805455,214.6967855,225.0870455,229.7207975,233.9419115,267.8694715,283.3800745,296.2441065,306.3600615,319.2528915,327.2724965,341.7048965,395.1005265,434.15718495,481.42621495,486.06556295,489.49970195,500.36434495,513.79022295,521.53332595,524.43000795,528.39587545,535.54414745,560.08686045,561.10041745,597.11288245,616.69741245,632.28368145,644.68660245,656.73993745,664.12327745,675.51642045,697.85831745,730.16488395,745.18941435
"193",-17.403825,26.877195,103.88018,150.173438,165.7320845,175.6872245,184.8618745,193.4392945,204.6399945,214.8894015,228.8469095,265.0350595,276.1623415,289.5845375,301.1354705,312.0035295,336.7209095,347.8574695,379.8531495,435.3935895,474.5898395,478.8504955,482.0971255,486.5861345,495.1497675,499.5806335,504.091537,511.198934,516.277717,536.672467,542.060529,576.980372,601.168062,623.024182,646.876994,655.500637,657.3302788,666.9551565,703.0261755,727.5149505,737.2558435
"194",-20.789475,18.179285,100.507654,151.406138,167.815825,185.716985,200.335085,208.582805,223.642515,233.87163,245.72193,273.1479395,282.76536086,305.9326531,316.6942061,331.4062861,344.1405061,350.9336951,383.4307621,417.3016371,467.8179321,473.5047281,479.6209221,485.0134321,490.0717921,501.4611271,505.6653261,517.4799111,527.8883361,541.2999261,547.9757771,568.5857416,580.2714476,609.0687656,620.3526556,634.1517856,637.0469246,663.1805256,691.4802511,711.6144311,728.5862389
"195",-19.720145,31.97611,106.271104,160.061455,171.14889,181.904475,186.684797,195.232265,208.027045,218.981955,226.488653,267.51624,286.992819,295.1849015,310.8474315,324.5425915,343.0044915,349.0022695,396.0121655,430.8553015,494.3833165,500.1153125,503.4508335,510.0385015,514.7806395,521.9460115,527.8362535,532.6021085,541.4220335,551.7638965,556.0545905,579.7700785,592.6794935,606.8204285,619.8545205,631.7380985,633.809707,649.901701,675.157176,723.810831,749.725231
"196",-17.815744,39.579935,97.34812,167.764895,189.784666,192.79103,201.61811,215.87061,232.04312,238.24616,243.32221,266.368105,280.630367,292.19105,315.382323,323.105395,335.165405,345.347305,383.147676,406.7248775,457.9262615,467.7290235,470.7830545,479.3379175,484.0287765,499.4649565,511.8263965,521.1820695,522.9106515,542.4280655,545.0955605,564.197877,575.015263,599.393786,620.067348,635.729531,643.190489,659.716491,706.600778,747.342696,783.579766
"197",-17.123515,65.709912,118.462545,189.72461,201.2517095,202.2990955,205.9098345,213.3559585,221.0625345,225.4835875,235.1206875,254.976351,279.585539,295.115761,316.18117,323.446491,336.066451,349.571191,404.102888,427.192506,489.307591,496.811925,501.24333,508.477816,509.3692895,514.8519505,519.1276645,530.5098851,532.8081925,547.9607475,554.2698975,576.5553925,594.0372025,609.5441175,620.3137965,643.1592475,647.1698225,666.9432735,704.1570775,738.2093675,761.7284025
"198",-19.46183,39.516408,114.791793,195.672923,203.2266245,203.6495045,205.6367005,214.9602805,221.5346005,230.1036605,237.0538525,260.7323105,280.8411905,286.3558805,300.1621465,311.8462735,323.7794105,339.2402105,393.3892975,414.2205105,467.7333305,473.7213255,479.3830005,482.9117685,491.1368365,499.1345585,511.4269305,515.8926715,524.8717015,550.6309015,559.0762115,599.737674,616.392776,626.62663,629.507545,646.660751,652.696651,667.158791,720.044151,759.073826,767.858737
"199",-12.272088,45.149548,110.2709335,176.182756,179.3021315,182.0379615,185.6999495,198.2752095,214.2170095,231.0564595,235.6628885,265.5526495,284.7932745,298.7780659,309.1797235,324.1075665,337.8019985,346.0761665,393.0036815,433.6871215,478.7351565,483.0390155,487.8105885,489.15949,503.120586,508.909492,518.498134,528.906227,532.989694,552.628359,565.246097,582.4252855,594.3861915,604.2199595,611.0122725,634.2614365,639.2407595,647.3150155,682.0922565,714.7183545,731.3626165
"200",-8.697328,56.778404,103.7899835,154.4045124,164.863927,171.858019,187.700759,203.197459,206.690379,220.307079,228.647589,265.091934,274.93895,289.696884,304.533759,310.589052,319.158347,323.281659,378.717549,419.130733,466.062434,470.712344,479.844662,482.35026,494.092579,508.594369,518.470154,525.441159,532.976049,553.085749,565.12935,583.187809,598.439636,608.749409,618.149157,639.925044,642.816298,660.965904,690.4256255,720.177807,740.219654
"201",-13.040644,47.0262525,108.038361,156.673941,175.922591,183.447901,192.391341,207.038521,215.677391,220.137941,239.332021,269.7077545,292.0896995,302.347659,319.644448,323.396137,328.104225,334.750609,380.206667,421.539874,469.526499,474.85508,480.239109,482.890335,488.492129,498.417889,504.843754,513.102191,524.344529,543.170054,552.907201,578.382909,594.655374,603.094299,612.161417,640.802214,645.361364,668.782854,708.870303,745.124802,760.217151
"202",-14.919807,42.166356,108.07875,160.31035,179.147715,186.502435,200.179105,207.856625,210.599318,214.749814,232.360488,266.781123,284.227469,293.329688,323.889856,331.2162888,334.894374,340.04511,377.759788,426.140958,476.841495,480.520714,482.180636,483.6671785,495.2064385,503.6560325,508.3156635,519.6230605,523.1260485,545.8998635,560.8779435,589.7144825,606.3831985,625.8861825,633.4860735,647.4813535,650.3309005,662.5888185,686.0303485,734.4690185,755.0866535
"203",-11.908094,45.58261,91.41173275,153.84800325,169.22855325,176.44098325,184.38986325,194.05288725,207.11608325,215.74646325,234.70125325,258.15154525,282.12188525,298.57247025,327.47156025,338.65498425,345.82485525,363.68157525,416.36862025,459.88067625,493.69361875,496.99205775,499.78038075,501.27346775,508.43972275,517.26657175,521.97155975,529.02399925,530.95778225,547.94915725,566.65159725,598.72058025,615.92809925,625.66839775,631.93629235,641.32785025,644.30603325,668.00735725,693.76909025,720.09705475,760.59822975
"204",-11.516156,59.918773,110.801645,154.390927,171.153427,179.571156,183.876632,193.216512,199.612747,212.455607,238.566331,265.239632,284.627423,288.318352,305.760702,324.993066,338.645272,349.110212,392.536706,449.679092,477.3466575,480.6855085,484.4371945,489.7137425,493.9418115,510.9162115,525.6370915,534.0519715,535.4970145,546.2737935,549.5471195,573.8623785,583.6945545,597.1536545,616.6354145,625.1278545,627.1843269,646.949983,676.827719,704.251247,739.031758
"205",-10.34151,58.415543,108.84504,162.006429,189.967963,195.251239,198.766853,201.999733,211.606473,217.572753,232.953881,258.458205,276.908618,291.160161,308.393733,318.875614,330.82194,345.30264,382.890833,436.89082,479.28499,481.961383,484.846636,487.375293,493.218752,505.223176,510.300036,512.2890795,514.093501,533.093882,537.593616,559.8894345,574.2344665,591.9166065,616.6752625,625.9653615,628.5152185,640.1128645,669.6548915,703.7630475,735.5474215
"206",-6.20828,62.444219,112.89572,175.727825,197.88069,202.99552,207.442272,212.15674,226.38285,233.128481,240.068319,269.33017,275.072556,285.73211,309.66352,324.98392,338.43089,346.39698,375.69479715,423.33977165,449.48394165,461.89538365,465.02743165,470.52497365,475.70265165,493.38607565,500.44768165,513.34570665,522.50640665,544.33177265,548.79502665,586.99526215,596.08347515,603.66263015,625.20973615,628.15804115,630.40646615,655.85132115,684.50550215,706.36176015,724.49127615
"207",-17.4211979,37.8151886,80.2071936,161.3425356,182.8038786,200.2536686,205.4791786,212.5256986,222.7955886,228.9131096,236.9040396,274.3463286,277.6552301,298.7462561,322.9714061,326.6230301,339.7964801,350.1786421,392.3904901,427.4321406,459.8184596,466.6171876,470.0865396,473.4993816,479.3298196,493.0495676,506.7557821,510.9454391,514.5435121,535.8747701,538.4839901,586.2146486,599.2462446,614.3692696,628.7092746,642.3281646,646.5672916,671.7384246,700.6746166,755.0247176,783.6138156
"208",-13.1632695,26.2811945,69.6937885,123.4943985,166.9977935,184.4859105,189.1138215,192.9546915,200.7640485,211.0630385,219.5290055,273.8536835,282.6892085,293.1425515,310.4469575,315.7509385,331.0314385,338.1140005,367.8697771,406.6496751,440.3826151,454.2638551,464.2362951,469.9034941,477.4164451,488.1393241,493.3648001,498.8212631,504.9505321,538.4715331,540.1782454,578.2395736,594.0323986,601.7497036,624.6992536,635.6352386,650.6320086,666.3933316,720.4520886,754.8385096,773.6343506
"209",-14.714431,41.93904,94.5386174,153.3853074,176.6657524,186.7289614,190.5169674,196.2736694,209.6357424,216.6058424,228.1470624,274.6579924,282.7101224,295.3934484,308.5471914,318.0057804,331.3622524,346.1528364,374.3700894,401.3788229,445.2388349,450.2679419,457.7361549,464.5932649,473.0681209,478.3658759,482.1113699,489.9780949,499.0603999,537.7815699,546.4517199,572.8995259,583.8703679,604.5212649,622.6048549,636.2259499,650.7644699,659.6152939,698.1587919,723.2896629,744.3191379
"210",-10.446338,49.584069,100.7466915,151.3746165,176.9262015,182.8885215,186.6286745,187.5783285,208.7152215,216.2136055,226.0375065,266.5439805,282.1033205,289.7240885,299.5370495,309.1644735,329.7908575,333.9675635,359.8287515,393.8083495,445.4288895,456.3330435,459.6172575,461.6002905,479.9636045,497.3356205,501.8044645,510.3442095,520.7151395,552.7576955,554.7178175,593.0705945,613.3469135,627.8754995,633.4752975,638.2633255,647.3491895,655.1631495,676.1992635,703.8756375,729.4106195
"211",-16.32932,55.379448,116.781167,157.956467,179.740437,184.410919,187.565497,193.729613,204.822547,218.892377,231.460929,253.7353845,280.5971545,295.1618855,308.6729115,319.5123685,324.3555815,331.3768015,369.2700295,419.3139435,470.6088715,477.4956115,483.6722255,485.235501,491.369828,505.875118,515.021337,523.405723,527.047902,556.106627,562.024337,600.725158,615.628257,637.089642,646.525604,649.801907,655.763506,666.332987,686.523856,709.508757,739.931817
"212",-19.8408245,53.3873705,121.1104295,163.7406045,174.8126695,178.6137655,184.9509255,192.6990675,207.7642105,220.0631505,224.7695685,254.1503155,290.0918805,298.1532505,318.5905675,328.1876785,334.2908895,336.9937415,369.7070295,401.9304005,432.8707275,447.6247575,458.4295695,473.6994625,496.6272295,502.6212725,516.4294075,525.0240425,530.6800375,552.4055775,559.1500725,587.731836,601.727092,611.644921,631.904811,638.791191,640.642124,654.455616,672.5439165,694.701067,709.2550775
"213",-15.26229,59.6740705,136.1356155,182.4299205,195.8229035,201.1390325,203.2244885,210.6809285,219.2144585,230.6045455,233.8512235,258.7920075,276.0238375,294.0071145,313.9961345,321.0403625,331.6737405,334.8773305,376.778987,404.192339,436.876652,440.225082,449.142312,467.016272,495.448078,503.988152,516.798017,520.696103,526.920867,545.979497,557.036554,597.039477,608.335139,620.9704035,638.5509955,642.6338285,646.9898185,666.5778235,683.99648,722.28519,753.815791
"214",-5.28746499999999,60.78998,148.364855,196.471667,202.80265,207.440904,211.03449,217.409266,222.821815,231.903395,236.116041,254.231769,275.612739,298.560799,322.720029,338.870771,343.440624,351.974216,395.4771485,422.9998405,447.9139665,452.5405343,454.838094,460.868319,465.993726,481.989194,489.846456,503.121324,511.506996,538.761191,549.070649,578.364871,601.030358,612.736731,631.419696,641.841541,644.828676,660.512061,679.449468,707.708675,721.571731
"215",-11.991035,43.5064421,117.934752,194.593492,205.9343885,209.1015165,211.0383845,216.0464345,218.0619395,226.8746685,229.2594995,263.8328545,276.7121845,285.9161945,298.7886845,303.6205445,308.6724495,317.6545695,374.9910645,414.6760675,482.0295795,485.2897095,491.5514195,497.4004875,502.0568135,510.0447085,515.8094945,523.1819375,533.5676895,550.9409405,551.7263937,587.7802655,604.9337525,619.8997855,638.2329255,647.6083855,649.3772735,665.760943,691.828466,753.292493,766.4374288
"216",-18.96243,39.001015,149.739725,182.94362,189.1129475,194.3080255,207.6849555,217.3129355,222.2190655,226.8876195,233.6503705,281.1792805,296.1207335,306.1670855,315.8015975,324.3589605,342.8338005,356.6753005,399.1752005,453.5654255,494.0819405,501.9338505,507.7311685,509.2926691,513.458375,517.1341,524.155937,528.2512325,530.8561325,547.3015155,549.8318095,572.1521455,591.0214375,620.6244595,626.5294305,633.8672575,636.9490985,650.1759425,678.3622543,735.7954095,754.4988775
"217",-12.943185,53.198018,128.49578,184.49196,193.072303,195.629938,200.18605,208.27907,214.183165,226.488652,233.418695,275.80806,291.231205,302.403937,313.13718,325.998588,329.532328,334.960986,376.318759,449.848823,486.279913,500.605155,512.597578,516.004377,522.216348,527.8647275,534.3548485,536.575206,544.142744,556.990814,563.9938728,589.553768,601.949028,611.110537,620.054398,641.985488,646.949529,667.964891,702.529506,729.414058,763.453723
"218",-11.212772,51.035875,99.639187,153.02633,176.42909,180.338722,182.67821,191.041092,195.272005,210.902775,227.7915,270.046075,280.905255,288.865509,302.889183,314.027073,317.957876,322.342806,357.828388,417.6098242,445.732837,450.131614,454.750561,459.016647,468.514357,481.577732,494.927277,507.022341,513.065997,538.3773877,538.8115975,575.2277805,606.615763,622.68198,631.570347,645.163273,650.292518,669.559422,702.698788,727.244053,754.0741933
"219",-16.654572,51.999813,123.50873,176.735049,204.488923,211.969552,214.871789,216.351955,219.136863,221.412445,227.748421,263.02507,273.842625,290.23086,304.04144,318.58071,326.169694,328.949448,360.31201,423.903958,463.940155,467.679415,469.355898,471.168406,473.583199,485.126755,498.177625,502.548121,510.592395,555.8019259,556.3201815,594.2520865,617.8856565,639.3004725,652.1463245,659.808479,667.507577,676.112243,700.234494,747.692764,774.7946055
