"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77"
"600",2.71385499999999,7.425792,12.499222,86.99124,123.933838,154.156788,163.73688,195.627923,212.4677935,224.1751305,237.2715485,247.5512185,260.8595535,277.8582285,307.9826785,341.9214925,368.4202245,401.7538945,406.3700995,422.0529445,448.2929195,456.4892995,498.9237345,542.3122345,594.6361845,643.8903045,647.6346435,652.8469095,665.6087715,666.479294,670.809403,728.264681,728.671172,731.338721,738.204729,752.828699,769.942473,803.826171,813.678424,830.294208,838.885049,867.284109,879.6430298,925.3014475,935.9212215,941.6305825,957.71575815,961.37255815,969.73896615,976.98526015,1042.60383315,1093.66644565,1095.50349365,1098.46120265,1122.90136465,1124.25144965,1158.79518665,1169.81430565,1190.62098765,1218.02794565,1242.57827265,1247.65471015,1260.20784515,1261.20796115,1265.92170415,1317.99075715,1332.41065815,1383.89885915,1392.92812015,1411.91178915,1429.01102615,1483.23877915,1505.68989715,1524.11118415,1529.29982015,1532.39696915,1538.23900915
"601",1.21866,10.1530055,19.8683255,101.4226237,129.39469,155.452271,167.014931,185.610889,206.583026,227.075306,244.996258,260.219681,271.006728,286.182566,319.282216,363.626981,381.780291,426.299739,432.985811,457.149781,479.718276,483.991486,510.547611,545.232241,589.194349,615.00069,622.731564,626.759346,639.356045,640.938106,646.70948,719.992349,722.101028,725.504001,735.510461,744.221256,753.688913,783.471736,788.521067,804.727109,822.372936,858.319606,863.92003,921.087041,931.504866,938.241934,970.632521,975.191741,982.870685,993.355356,1042.552236,1087.62326,1091.479052,1099.053746,1127.269819,1131.171204,1172.054019,1192.580416,1202.076636,1230.402379,1241.4272825,1251.5210345,1260.725151,1264.683158,1272.654736,1298.020561,1327.881887,1356.8761435,1362.7159865,1395.1201435,1414.495433,1444.633252,1460.192514,1472.178587,1474.86922,1476.799319,1479.535839
"602",7.40960500000001,17.735538,19.957626,90.543386,101.95788,130.579475,142.007681,160.839962,194.060565,209.87882,231.719276,242.14076,253.208525,260.779095,320.92873,368.130715,401.82207,445.976152,468.714292,501.017426,516.550039,519.584096,542.614697,579.4076925,627.9649865,642.7421649,649.0721895,653.2514975,654.56389695,656.84416095,670.79485995,730.73478895,732.57751795,737.73444095,748.58620495,765.74985095,780.61545695,815.39936395,819.54243795,825.35296995,842.44878095,867.24591495,869.49746845,915.66864845,927.08936045,940.40927845,965.92675845,968.93993445,978.08853545,983.65113995,1030.68162795,1082.60541095,1085.46780295,1099.99866295,1122.94267595,1128.42319595,1164.57222895,1174.86082095,1177.55719795,1207.49755445,1217.07718845,1231.77929145,1249.35234395,1253.61588895,1258.98924295,1279.64744295,1293.28082145,1336.59080245,1343.54766745,1365.32579045,1378.16150845,1416.41582095,1425.86740295,1439.19780195,1446.11737695,1449.07110925,1452.21241445
"603",4.09783999999999,10.123074,13.413592,81.683006,91.720449,120.09289,132.554206,166.687086,194.48451,214.21454,229.558182,238.401305,251.45162,257.216595,313.53054,361.598395,386.17593,418.868375,443.25956,507.695596,520.34268,525.074149,552.073626,595.1597455,632.0944125,645.2863315,655.0433155,662.2853035,666.7699945,668.9256605,673.7169355,740.2951495,743.2576915,752.3581255,761.5399655,770.0824205,785.4950055,806.539785,817.226918,833.514114,848.2819735,870.0737495,878.6928195,925.16605,933.024657,936.287938,961.83773,965.563102,969.173048,985.363532,1028.8403735,1073.9689305,1077.2997265,1089.3093275,1109.7279055,1113.8172255,1142.325421,1151.042399,1152.687659,1189.898704,1201.939274,1222.893997,1252.375389,1260.617669,1264.390326,1286.1228815,1304.4668605,1347.8124395,1353.9435075,1392.5939055,1412.7645365,1450.7572965,1465.6833365,1482.5815205,1491.3836135,1492.9405685,1494.3828125
"604",2.898345,12.015518,14.750856,74.706373,81.123949,109.68952,122.195869,158.346955,196.393605,211.109147,218.2300715,228.2898125,248.9652325,259.9511025,314.9827125,371.5361625,385.8561025,430.0031675,449.7782775,502.6352535,514.2040445,518.7704725,538.0877225,576.7382,623.8471185,632.8683615,637.5873585,640.9137465,647.9924745,653.1599885,660.2632885,725.0549805,727.7590215,737.5270485,741.1207465,753.4281885,778.3350755,795.2955885,809.2647935,827.2650405,837.704327,855.643202,873.808338,925.4037385,932.6407377,936.1180363,976.7247265,980.1571985,987.7330615,1003.8488455,1045.9808383,1092.55852645,1094.14787845,1096.64724945,1120.03988235,1120.91941095,1141.72313495,1151.73428195,1153.91249195,1194.09111375,1207.93213125,1224.04266425,1244.08855575,1253.42053575,1259.74467775,1285.57398775,1307.87805075,1365.69693675,1371.71980475,1398.90703575,1422.46727975,1450.01225255,1470.96488375,1481.36222425,1487.57086825,1489.77762025,1490.85528225
"605",0.836044,13.656965,19.093201,89.069616,96.037138,119.040175,133.966165,159.255165,187.9904705,199.0282045,212.6051255,232.0232205,257.1107385,259.8170905,316.9377105,367.9186655,374.58254,427.429852,450.016155,505.606463,515.852754,517.134979,533.70374,562.44635,608.1156265,618.2277535,623.6843995,628.9171755,636.7000285,640.6340645,648.8166175,740.289278,748.185938,758.082398,761.251703,765.949526,779.911202,797.391155,803.015408,811.195879,832.006088,855.875283,862.847626,915.823951,923.4806105,926.0880745,963.7348325,966.6908285,969.9185315,983.6492755,1038.6497165,1088.49365,1097.36409,1102.30012,1129.4975155,1133.0777575,1150.830656,1154.505778,1157.595858,1193.232394,1207.821049,1223.84458,1245.454746,1252.920109,1257.118409,1300.5294135,1320.7883935,1362.853474,1369.875502,1394.935934,1427.826809,1476.978666,1495.306629,1507.749713,1511.374081,1520.820241,1527.175419
"606",-2.060835,13.17362,19.745632,89.981095,102.883286,126.392482,140.779726,165.163724,195.912341,204.841612,228.429789,246.219882,264.45971,268.270687,315.015547,366.946672,388.930347,436.583487,449.826377,487.710282,502.539482,504.145944,522.286455,548.572307,583.555522,608.173573,613.079962,617.68723,628.033596,632.930007,652.252227,732.5203155,739.6760955,746.0036395,750.9540695,763.1025105,785.0588935,799.0047301,808.952094,817.736218,837.03083,854.65604,859.292139,910.667752,922.831417,927.931187,975.159559,982.719867,987.3425658,1002.030173,1058.1402935,1094.2391285,1096.4247205,1098.3868985,1114.1643425,1116.9228135,1148.7614115,1154.4849005,1156.4477305,1208.3433075,1228.4748605,1241.8342925,1279.7727725,1285.0729775,1288.8293205,1335.7665255,1362.2741945,1399.6380845,1404.6339525,1437.1355815,1459.6547265,1497.915982,1513.672922,1521.336225,1525.583942,1531.289308,1533.84883
"607",-1.549858,3.0676415,15.7104915,82.8016265,88.4015745,112.3635815,118.1699435,164.5960315,202.7489265,214.7679085,235.903529,257.615751,276.831347,289.085061,348.851031,391.428946,410.154581,455.234076,469.103986,498.51059,515.609725,516.640168,538.947247,578.606456,612.410939,646.446958,649.971379,652.330131,659.659916,662.692111,671.035541,722.5228795,727.6292995,732.4739515,740.5120435,754.4496845,781.5835035,801.1608265,812.9556875,821.9503055,839.728737,850.92524,861.090324,905.399346,923.651045,933.340979,962.0363255,974.7817655,982.9689675,996.5455725,1035.529533,1075.3063862,1079.6839862,1087.8992702,1112.8805132,1115.2642762,1140.0777137,1156.2853587,1160.0635387,1194.1710067,1215.5111437,1227.5709047,1259.6194767,1269.3534587,1278.8066707,1314.8711837,1340.9327057,1408.1972827,1417.0224977,1454.4246262,1485.2927762,1528.1227632,1559.5585612,1568.6709202,1578.8881962,1588.1611262,1590.8022982
"608",3.21362,9.37097799999999,13.269732,90.746838,98.831088,125.949215,132.1254998,157.30481,174.71106,182.963617,211.627223,241.823793,256.833123,265.489188,319.157446,408.054303,435.714698,465.954048,487.995098,508.898559,519.983667,526.137198,544.891162,580.766528,611.044238,635.002935,639.928065,643.937135,654.840145,660.8713,674.56977,741.17764,743.293966,746.343216,750.856868,757.9628,768.087735,797.003522,809.022266,822.028849,826.4342778,842.828026,852.221528,904.57686,916.527649,926.505755,944.26146356,952.6345658,962.3197758,976.8123168,1047.2994968,1106.2077208,1111.3564808,1113.7822098,1130.4765543,1132.3730883,1174.6669583,1183.9138653,1193.6235403,1211.4127013,1221.4153293,1238.6759353,1261.7593583,1267.3187623,1271.3760123,1308.6233473,1324.8537166,1378.4149678,1385.2905358,1421.4647878,1448.7882978,1489.7875138,1513.7354578,1526.6727608,1541.3122528,1546.3011438,1548.0788078
"609",-1.040568,14.445852,20.316248,85.295905,86.9361448,116.902449,121.978893,159.333244,184.498291,193.816074,226.790169,258.301509,272.828287,283.878129,342.094009,406.4184015,436.1303415,465.4018665,473.5336865,491.4025055,505.810753,509.312358,531.763121,577.64779715,613.76126215,623.71599615,626.96790315,628.57633915,641.24903015,648.92145515,652.91555065,727.54693065,731.11150065,735.01246265,739.02095865,754.41781665,774.20469965,795.76222665,804.98408665,814.72155465,830.54160665,841.59076415,843.57515915,891.44202615,905.09540215,911.35577715,946.51095115,953.60049915,961.26493615,980.83651215,1034.42627665,1097.39493665,1101.19376865,1106.08339665,1117.68408715,1118.74288815,1173.47214715,1179.36516215,1194.33951215,1216.09784565,1230.63383465,1239.12444365,1266.36356165,1279.69803865,1281.19527265,1310.90203365,1333.16667365,1380.14993915,1382.73067615,1404.94720415,1421.83387415,1464.29632715,1474.18777515,1484.52378115,1494.84635915,1513.18698915,1520.88804515
"610",2.40154000000001,13.8769405,20.4178765,85.3432485,95.5693585,120.3677305,123.8598805,164.9858265,190.8968645,223.0653465,237.361503,256.620817,267.814503,274.351517,335.891222,400.942197,418.290422,461.325772,480.399802,513.534597,524.004452,526.934829,547.427215,566.932852,599.641007,608.154019,610.486126,612.285678,620.062685,639.506025,642.366852,731.71772,735.80153,741.79568,745.3814115,752.1717085,770.8266315,794.7873715,804.1180565,819.7995435,837.9701905,859.3958755,862.3187365,906.692594,921.526105,931.776345,982.1349937,990.0244285,996.5988685,1008.9821805,1087.1080675,1121.3564585,1131.4418985,1139.4761865,1157.0967687,1157.7575905,1197.3723215,1200.294537,1218.075637,1245.346107,1259.9191335,1268.0283115,1286.1697815,1292.0505775,1294.1325215,1340.9336225,1353.4730255,1424.1394805,1428.9261795,1448.4627565,1480.8693725,1536.57143,1548.132871,1551.001582,1559.422824,1564.638416,1571.905852
"611",0.0778789999999949,13.02128,18.782396,104.51957,120.10241,140.788725,142.111455,182.648965,213.322538,234.142134,259.31104,281.103058,297.232355,303.57693,347.005141,409.788965,421.09129,455.720126,467.680385,494.373761,503.496333,507.998874,523.7041176,542.815316,587.0879855,597.989379,603.651117,608.216517,623.648557,648.352607,653.461792,728.724545,729.184364,733.949357,740.067752,746.149511,752.70761,771.617891,780.911597,794.298489,811.966587,848.439282,855.064213,914.089798,924.722612,940.356902,966.7460595,969.1551915,976.3642655,983.6071145,1053.7863865,1089.0809205,1100.1191605,1111.7817485,1141.4937785,1143.2648225,1177.5117545,1181.1387395,1192.2099395,1225.5978585,1234.2535605,1247.0924495,1282.0512875,1285.0238145,1286.8566115,1331.9886945,1352.4495535,1393.389053,1397.661422,1414.7144,1435.959765,1465.9675274,1481.147348,1486.217448,1490.720373,1496.825953,1503.348773
"612",-0.57665,9.98211,12.78499,94.5930352,103.8488285,115.5578015,118.9030445,155.5467435,192.9316345,211.8427235,233.6449155,253.6886835,268.5794505,283.8554455,319.484545,367.2917385,397.7788535,451.8327735,463.9801035,504.4649015,517.9641335,522.8674995,545.1448035,578.7622135,613.8723585,639.5546795,642.4783925,646.7796125,664.3174625,683.0832525,687.8104405,766.3968915,768.1044735,769.3071715,771.886373,777.203732,797.561606,807.2202232,814.9432215,834.7594135,846.7112555,865.6728695,877.9636085,915.3906245,919.7806355,925.3945475,939.1648165,945.2396325,948.8158495,961.1074915,1030.670071,1071.666132,1076.151412,1085.57086,1108.353982,1110.814489,1141.318587,1146.928692,1158.977222,1191.964361,1204.48855,1227.968967,1263.731807,1267.624002,1271.017128,1303.421026,1321.663741,1371.631073,1378.739145,1404.82807,1425.924691,1482.771441,1499.491191,1506.446187,1514.543856,1517.107716,1526.255756
"613",3.90005999999999,14.812127,17.608503,90.667972,108.67888,119.254818,122.934585,161.226841,182.886936,197.290676,213.833375,224.9499298,239.810408,251.736767,303.278187,356.7278385,397.3498085,465.7728535,484.8179335,507.9730455,520.7888585,522.8378085,547.2867985,573.101581,603.67825,623.431337,625.095548,626.294356,632.359952,639.238877,643.281701,751.619735,752.021147,752.788455,761.316713,765.1630515,783.9397465,804.8169551,810.075129,822.635213,836.65694729,845.81268015,858.13362215,913.67991015,924.27367515,936.03663515,967.25349865,973.80339065,985.12907565,995.20225665,1052.53642155,1100.40129065,1103.46422665,1108.20506665,1126.39269615,1133.12297615,1166.10774715,1171.10847215,1184.70282215,1218.99375948,1226.0310032,1238.9486382,1250.6251372,1257.7044772,1269.4154102,1302.6212622,1315.2707892,1358.0787002,1364.9612622,1383.9236222,1390.4998847,1428.5585537,1453.7956147,1474.7589532,1477.1886722,1479.6377042,1488.0723862
"614",-0.539199500000002,12.3539355,16.1722995,97.2534985,115.2560365,126.5496495,130.1446035,164.9455035,186.6837785,200.5532915,217.4670885,229.9807105,239.0697145,249.4157935,306.5486885,358.7773435,384.5214835,458.3243185,474.6206185,498.2785475,516.1865585,519.0096525,538.0112135,581.2075085,633.5238775,651.2159065,655.0237465,656.5944185,664.7027665,669.9208525,674.0762205,753.2582765,753.7992485,755.1011325,759.2357675,766.1684125,779.6185775,814.4051145,824.3219215,833.9870975,855.1699955,866.4963975,872.2453295,914.2492745,922.1611385,939.7002685,972.7135745,981.5307785,986.4946789,995.1178865,1048.0868985,1095.704787,1097.837939,1101.158055,1131.220694,1135.355283,1165.7964875,1170.8149975,1181.4976425,1216.1700593,1221.486162,1235.272813,1247.009061,1258.670116,1279.315766,1310.7249285,1325.018156,1387.199137,1399.408647,1420.494288,1429.7158865,1487.1886235,1503.8946985,1530.4720085,1538.6079835,1542.9051301,1545.9967765
"615",5.16370100000001,14.672549,18.526023,80.776177,92.405928,105.5409655,111.4066495,161.6722595,185.3831225,200.8033965,231.8332565,246.1727365,260.3591065,271.2547515,325.7964035,368.5684765,396.0787065,453.8786335,467.8495415,486.7249015,522.5217415,526.3717395,552.8792985,576.491314,626.5761605,640.4923515,644.0437605,646.6178665,658.1315315,669.2801715,674.6906665,744.8329778,745.0353917,746.563359,750.868348,757.877541,778.631006,804.558193,814.923551,825.556035,838.924129,858.222603,864.169796,912.648682,916.7496265,928.5347405,953.7516375,959.5316535,969.9633295,976.0578605,1022.6107935,1093.3684445,1095.2831365,1098.5741185,1127.3822405,1130.5733945,1162.8611805,1170.7056185,1193.4022135,1219.8833935,1231.9027785,1241.7590335,1260.6620065,1262.3313815,1276.2830235,1299.099148,1318.4864475,1381.8351825,1387.582767,1426.698812,1434.097602,1484.564174,1515.204882,1532.357903,1542.477684,1544.9465243,1547.4905135
"616",-0.592303600000003,7.0892984,10.0514824,87.3120429,101.4168789,114.7880764,122.0081914,163.2106114,189.6121814,201.6105164,243.0336414,258.5507314,268.5154784,278.6992364,326.5584874,375.1172464,393.5794924,440.6414009,454.3578309,476.6939159,515.0332299,519.3549299,551.3435349,570.1197779,608.9651389,629.0525129,637.8248129,642.8754929,650.4484169,663.5403229,668.8898319,746.0351949,747.1902459,748.0616909,753.8547349,760.5913739,786.4461529,814.5132639,822.7789809,829.9242849,843.2060519,860.8021289,867.6035839,920.7540899,929.1671469,935.8974609,966.9778419,971.8730579,980.6656879,989.1314444,1026.3444629,1081.5100214,1085.4294454,1091.3671464,1111.1341759,1112.3570569,1133.7979174,1143.9283274,1155.1147724,1175.9407184,1187.8464534,1207.1357324,1262.0829574,1267.2115674,1282.3405274,1313.9742074,1332.1240084,1377.7758914,1381.5295514,1419.0883964,1446.3707664,1487.4567364,1502.5071609,1516.9939249,1529.3386079,1531.1534179,1532.0171919
"617",-1.025985,4.75270200000001,7.659174,87.669072,102.035296,120.230662,127.723192,167.227372,185.202882,193.182017,226.546512,248.160088,263.155727,272.658507,327.721061,372.840487,415.9616545,463.3116495,477.7466895,488.2767745,512.5272465,515.8813585,555.3420875,576.2975405,596.375188,625.315696,628.423072,632.234682,642.523184,646.895707,654.339708,745.72877,746.802359,748.37181,755.653797,762.241671,782.093525,813.337271,819.66872,827.865067,837.758961,848.596302,862.298157,910.086153,914.375551,919.972304,945.39578,949.489176,960.992872,975.352197,1016.801197,1074.520167,1077.171075,1078.0246011,1105.3660315,1108.0302135,1134.7345105,1150.3329765,1157.0484415,1186.4684065,1198.9437455,1212.5213665,1272.9140065,1276.9468565,1286.4108435,1317.3302235,1328.5328325,1362.137469,1369.202844,1403.586594,1432.862039,1463.935177,1479.127239,1493.605259,1503.037741,1503.805626,1507.733834
"618",0.546114999999999,4.8235062,9.613138,92.749476,115.040806,144.004161,154.846311,182.142952,197.574506,203.991471,233.571401,258.88343,266.944993,275.608651,319.181213,372.646308,392.726383,443.171404,451.967989,463.649352,483.567563,489.118649,547.959441,565.345134,590.798974,622.347376,626.333356,630.543614,641.568419,644.6671635,653.5316535,750.5619335,753.5655335,757.3522255,760.9184285,766.0726805,787.8401825,817.7474705,823.0836835,834.2535405,848.2166945,868.8014735,878.2448645,916.2235885,921.2700785,933.1446565,963.2300425,964.5573265,971.0066765,986.1234715,1039.4465555,1091.10961,1091.4014516,1092.4460528,1110.829505,1115.106598,1163.88011,1174.3961,1181.19785,1200.738112,1210.655971,1238.837988,1270.731365,1272.595045,1286.332463,1324.176141,1337.6292,1379.6021115,1391.0297315,1433.1198165,1454.8416965,1497.1157815,1510.7952995,1524.634326,1533.092271,1544.832775,1548.576053
"619",-1.526745,6.35554,10.370372,101.036858,115.055705,146.564025,152.805012,189.88805,208.794095,217.272791,258.443895,269.793258,275.73386,285.954845,328.326262,376.91659,397.2287,448.36263,464.34442,485.2531178,507.6641545,510.5252297,525.537419,554.884736,591.239981,610.207985,612.701822,615.25703,638.703041,652.313781,664.955091,742.880678,745.677344,748.713806,757.015006,773.614286,787.933189,801.5319795,810.6544635,821.0212205,843.5840165,861.4535965,866.0794325,907.037252,916.414203,925.051794,958.6605365,967.1358565,977.4917715,998.3489465,1058.5242615,1108.2631035,1111.1858475,1115.2120905,1142.5758135,1146.2131255,1200.5753665,1206.9409585,1212.6959185,1228.6551565,1239.7289145,1247.4920055,1262.932095,1266.073432,1273.33385,1315.704689,1323.422,1364.004246,1375.156239,1405.681231,1424.574151,1454.930752,1460.32899,1478.466809,1491.572239,1496.348438,1498.341284
"620",-1.09573,5.056257,8.872835,88.638994,101.379331,122.73272,129.315929,157.682957,175.700715,187.504118,216.879978,251.790443,268.164353,277.805148,318.415147,366.876683,383.485168,447.911258,464.752433,490.0579,513.944268,517.2759432,537.4674375,566.1770045,616.0195295,634.1397265,637.5440425,639.6890445,658.7352945,674.2537645,686.9156545,744.7882845,747.8900445,751.8566805,759.6365545,768.5443055,791.7344365,814.6481675,819.7431995,838.9817895,854.5120045,868.4957715,877.2996265,919.771413,923.6806,933.667727,959.22277,966.109062,972.582323,988.766061,1061.446282,1117.6801645,1121.0988445,1123.1255265,1152.8683195,1153.8302129,1208.4606835,1213.6971925,1219.4252675,1244.6748075,1252.6133982,1258.805075,1277.402582,1279.38716,1290.2594805,1321.1445025,1334.6670565,1391.6903955,1396.2089455,1424.5541005,1434.1087655,1461.1582245,1468.4958115,1487.5081255,1492.9861775,1497.3366005,1500.3346765
"621",0.243645000000011,15.377905,25.192325,97.706193,105.051557,125.16404,132.359654,163.74776,176.779439,188.7287941,211.5348175,244.8300555,261.1111205,268.6079055,311.9459965,352.6256705,373.0342705,407.5014105,438.3041205,471.9831755,509.4211855,515.7919855,533.6390915,565.6370155,610.1048505,618.6378885,623.5900605,629.1453405,650.7772005,655.0116005,665.4086855,742.3414755,748.1823855,750.9991795,759.0704555,769.4255965,791.2811155,808.7379285,816.8522065,834.1477055,846.0450455,860.8496355,872.6608055,918.6090655,937.6126225,946.9303155,979.7793386,982.141563,984.9791725,1002.2176005,1060.1857555,1106.972222,1112.760382,1120.591566,1146.440367,1148.963885,1180.983086,1184.623407,1188.322122,1201.330511,1209.811404,1227.478674,1250.756286,1253.05727,1266.61913,1311.831784,1325.670786,1373.972518,1385.301668,1429.339383,1447.537495,1482.14381,1488.697063,1501.300075,1503.617781,1505.713894,1509.298194
"622",-0.0234234999999874,13.2398565,20.2621565,114.146863,117.492849,135.144076,140.915932,165.935197,183.534961,197.158206,220.251265,235.388811,245.392576,264.413841,310.231888,380.033546,411.187196,437.989591,473.423531,496.209273,511.035208,514.115715,539.2912785,572.6298085,604.2717085,629.1021019,633.824212,640.158332,658.393892,662.142997,673.500942,749.206449,754.778619,758.244397,760.455866,765.499199,775.447924,807.414449,825.489814,837.319107,854.551477,870.741234,883.520866,916.841469,932.397227,936.371395,958.764338,959.744188,962.0495225,981.2346525,1038.71160575,1076.98978725,1077.58835925,1084.95325825,1109.06969835,1109.87887875,1141.47373075,1148.34655575,1156.00197075,1188.67533775,1206.47846975,1220.54506875,1250.07692775,1260.65078375,1274.35783375,1303.55249775,1322.94754775,1378.39627675,1393.47146175,1424.25366175,1471.56041175,1501.37135675,1509.22753875,1523.59427075,1526.84426175,1532.34375175,1542.85795175
"623",0.164079999999991,8.72979099999999,9.990063,117.93316,123.588539,151.015095,156.462882,178.11951185,212.99590785,220.93098785,250.04501785,264.34517785,269.56859185,279.68252185,315.09997185,368.32509435,386.45303185,440.86058185,466.90486185,496.79545185,520.02370685,528.22201685,547.71544685,592.88859685,631.53939685,643.27893785,652.25469185,659.55045185,671.31056885,678.14037685,685.69041685,740.03097235,744.79920235,753.51733235,764.13616635,771.83813735,788.31486635,821.75653735,830.06096435,846.29143435,853.68433335,881.83300235,887.22167335,922.24629835,930.10598485,935.05729985,951.85558585,953.11713385,959.73091385,975.62683585,1030.75161385,1089.51479135,1089.82352935,1092.96817785,1124.18021685,1127.04265985,1143.94182435,1149.61533335,1155.16874335,1181.08474535,1203.49342035,1226.72126735,1281.34094935,1283.64583535,1285.98337085,1323.96973885,1339.00297485,1389.35505385,1391.23397485,1419.58750985,1439.93641885,1477.73009535,1484.73060835,1501.57754835,1507.59932335,1513.07864335,1527.36024335
"624",0.285454999999994,4.84825249999999,5.8360565,109.2466015,120.3227575,155.9082715,161.0052955,172.8766305,203.6836175,215.1144815,260.1826145,274.6442795,280.9851425,290.0622105,318.9101445,358.8821955,376.0282105,426.5643475,452.1279995,482.2607195,524.7492295,529.7740115,546.4203619,583.8942035,620.4178585,636.4944685,643.2289885,647.5344445,656.9847275,666.8785835,671.4741855,719.397399,721.128966,741.118115,748.469144,757.200466,771.990161,804.171834,817.097407,839.887564,857.124079,891.344699,906.7947628,927.7245895,941.5573745,947.8508905,972.9523795,976.4242675,981.2716005,993.8618505,1050.455969,1096.9289495,1097.8628375,1100.2342935,1130.1186125,1131.7530825,1171.6982965,1179.1966845,1181.8571985,1202.2260755,1229.493279,1244.812742,1274.056794,1278.428364,1282.977915,1318.172018,1330.7732,1382.47976,1389.788681,1414.658735,1435.6853,1486.919971,1500.126359,1522.11687,1530.04914,1536.2006,1543.93954
"625",1.731445,11.466457,12.269341,110.86744,120.946,146.95536,149.141076,161.755259,187.6178585,201.9019585,230.3698815,250.7876215,258.2792015,272.8892535,308.3745605,355.9447085,381.5539785,419.4887485,442.2138525,455.7810775,489.2895425,494.9252445,531.1852725,574.67343885,602.98240385,622.19959885,632.06383885,641.67881885,654.91263385,664.27156385,667.06856385,731.13905885,734.27183885,737.67994285,745.63725385,760.88090385,789.13051885,809.05202685,819.77497385,833.28332385,850.21137885,895.43063385,905.63561185,928.35850885,935.22592535,945.71217335,981.09417935,988.28982335,994.09960135,1005.07829235,1055.04400035,1097.0541958,1103.1219158,1110.2200118,1139.9149583,1141.0985043,1171.6359263,1174.4359913,1178.9576913,1197.5922998,1213.8685068,1225.1825028,1249.0269518,1252.7028868,1259.2628073,1285.0447113,1306.7115573,1363.9095618,1375.2059928,1401.4781718,1421.3530358,1504.7273263,1519.5816913,1526.5942916,1531.8554028,1535.0858228,1541.3763088
"626",3.03729,14.003002,17.867496,84.7714395,95.9735735,123.2002465,129.2854345,157.4440285,187.8431795,206.1794695,230.6475565,260.0985625,264.8936565,275.8900245,313.8108795,366.1592645,401.3667945,428.7541795,447.1841195,480.9318195,511.5284895,516.6403495,532.9688435,566.9520195,597.6464605,618.2556515,627.1442795,637.7095595,652.3646095,658.6256595,663.0866795,727.0592285,729.8989055,732.9275925,738.0770045,752.5653175,779.7086395,801.0763125,804.1762785,819.0180705,832.7885495,872.4053045,879.2680285,919.3858545,926.6070465,937.3293625,959.8699775,966.5723495,974.4465255,986.9050255,1042.205132,1126.081139,1129.919339,1134.681197,1161.774141,1163.015356,1193.308208,1199.941909,1204.806294,1234.793261,1246.718399,1250.4612432,1268.3615455,1270.7216055,1274.3289005,1309.4088235,1342.9745205,1405.8665155,1412.9403155,1460.3079355,1477.5104305,1533.6128835,1546.9395995,1553.8115873,1566.3016275,1571.1804435,1587.5714435
"627",0.580719999999996,12.91825,16.546676,81.70878,89.289219,127.975145,138.819005,162.75494,188.96563,209.44944,235.771188,254.5386465,269.5630765,283.4269465,312.9085385,366.9221865,402.3265165,437.4743685,453.1014025,496.4531175,519.0383125,521.2250845,537.815076,574.184705,596.4286515,622.9483225,630.4069645,638.9913445,652.7451405,663.3395145,670.3000025,731.4097935,733.3696335,734.2386595,738.916246,746.303968,782.031771,801.677874,816.223888,822.602906,837.922131,871.837401,880.148433,915.0267214,922.2005477,926.9153475,950.7923535,956.1062535,961.1086655,974.0551635,1048.1037265,1095.3401055,1096.6307695,1104.3059905,1131.2624715,1133.5097545,1165.924016,1171.262981,1179.636676,1215.259069,1225.572078,1231.528057,1257.037164,1260.163529,1266.014727,1296.874029,1316.261421,1363.0671855,1370.6586145,1441.3558745,1447.3784535,1495.4277765,1501.4182635,1509.2285895,1518.0619555,1523.5732895,1533.7432895
"628",-0.366589999999998,8.167109,12.318897,82.874756,91.994879,124.072011,137.873301,161.353287,187.149216,201.143723,222.8195445,234.4149975,248.0668635,256.6396135,297.5562535,357.2139385,392.5698285,432.4661885,451.3495885,497.8441485,526.5555185,529.3760305,540.5276085,557.398572,589.260651,623.213576,633.295418,642.309538,658.524458,662.577203,677.772411,740.234615,742.364936,745.869471,754.291028,759.161737,781.294959,810.739846,817.845452,829.756131,847.020884,865.943479,868.836868,910.121419,921.156563,926.616811,954.810513,964.761233,969.008707,985.527998,1052.866125,1092.5641245,1093.5612245,1098.0049645,1122.7727995,1125.9468735,1157.9620855,1169.2324845,1184.4295345,1211.652432,1225.9161739,1233.7377139,1249.0678089,1255.4296789,1266.7273899,1305.0218639,1343.8498939,1391.7936609,1400.3187089,1447.1738274,1473.3172854,1526.2971534,1534.6264514,1541.8385104,1545.4181724,1547.8191644,1559.2849844
