depth,coarse
1665,2.238109493
1666,1.974180654
1667,1.713560838
1668,1.932585966
1669,1.737082587
1670,1.721695329
1671,1.177633377
1672,1.30601512
1673,1.214820814
1674,1.523431032
1675,1.717520629
1676,1.647953348
1677,1.227847583
1678,4.229149491
1679,6.897155479
1680,7.794902977
1681,14.21429687
1682,20.88771988
1683,5.732438607
1684,3.729896412
1685,2.884686008
1686,3.271821797
1687,2.645986893
1688,1.728563316
1689,1.830754509
1690,2.957492314
1691,6.051321333
1692,7.944660098
1693,9.312063497
1694,9.779861544
1695,11.9455117
1696,18.3155516
1697,29.59612906
1698,8.200348254
1699,11.05646341
1700,12.52578451
1701,4.76009484
1702,3.399121174
1703,1.842168921
1704,1.935008182
1705,2.310769984
1706,1.276692413
1707,3.342632386
1708,4.302876027
1709,5.215752291
1710,4.069831601
1711,7.405174493
1712,4.028407591
1713,2.778864275
1714,3.889506575
1715,3.998489355
1716,6.064142777
1717,4.419831445
1718,3.944601277
1719,10.95651837
1720,15.02919523
1721,5.33984534
1722,2.879175588
1723,7.273986838
1724,14.08845352
1725,6.630130458
1726,4.040178986
1727,2.376423824
1728,3.786390817
1729,5.732902313
1730,7.763877538
1731,4.079778751
1732,2.917783939
1733,2.67977502
1734,4.131895799
1735,2.457037939
1736,4.349540403
1737,3.797857498
1738,4.10910837
1739,4.954613486
1740,5.821647544
1741,3.824087459
